Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
65db8631-0f2b-4e2c-ad67-be996981bcbf,76,Male,86,48,No,83
574ccc4a-f0a1-4f46-986e-257dbb8be849,35,Male,84,53,No,83
fe2f4101-90dc-4df1-b9dd-14d553d1e389,89,Female,88,50,No,83
28986534-01cd-4835-a1e7-405a6c3f1f31,66,Male,90,46,No,83
9988976b-8450-4d0f-b971-83e476609025,84,Female,89,51,No,83
7e99ebf1-ab7a-40b1-9656-c3cccdd12b5f,80,Male,96,47,No,83
ad0c8885-11cc-4f8c-8282-cc44b29245b7,42,Female,90,47,No,83
a5b28ece-21f2-4922-b004-f2f22cce9941,80,Male,94,45,No,83
b9806ee3-81bc-4a2c-90f3-ad7c957f53a3,18,Female,97,48,No,83
6bab9428-2116-4888-a8e4-714bcc42144e,22,Female,92,49,No,83
38a2ce2c-4111-4f23-a94f-afa40d53fa6d,55,Female,88,50,No,83
11392a5c-eee1-44e2-a5a6-d1032b0ed9e9,68,Male,97,46,No,83
bf03106f-2ae3-4de5-8dd1-77a6db17babd,49,Female,97,49,No,83
303b3aef-6022-4c0b-8405-5861a33b7da7,74,Male,88,49,No,83
897c056b-2723-4259-bae0-61c0f2b709c2,50,Female,92,47,No,83
d9e68760-125c-4736-a7e6-3841e5b45450,76,Female,95,45,No,83
d255d826-be53-45ff-852b-78f6cd44c6b4,30,Female,94,48,No,83
bda3d508-bdaa-4a33-be0b-363511bfd14b,76,Female,93,48,No,83
5d23e5ab-147f-4625-8bcf-2686cc127253,18,Male,93,47,No,83
3ebd95ac-7a57-4d91-9ff4-c5dbfbcc908c,46,Female,84,52,Yes,83
52f70c4d-7f6f-4c52-8c0c-28d1a0818d26,50,Female,92,49,No,83
c83f8b93-1d8e-43ef-a3c0-d9ef02ea8a0b,52,Female,93,46,No,83
a591be49-6604-4bb2-8e0c-c4ecd939a1bc,28,Male,87,47,No,83
8a66728d-2985-4e6a-8e0f-cfcb17cc7483,32,Male,88,48,No,83
5165f139-223b-4532-907f-1db2edf24ac2,68,Male,86,52,No,83
