Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
6494907d-2af1-4ec5-85f7-b965147a2d8a,63,Female,72,36,No,132
e768efa4-7e19-45c3-8c73-ebe925cd8c5b,30,Male,72,36,No,132
2f143832-a04c-40df-be64-c23ff4e7302d,22,Female,72,35,No,132
57a7e684-51c7-4e8e-9c61-d93897034f2f,76,Female,72,36,No,132
c0805093-9f52-414b-a047-9717609814b3,63,Male,69,35,No,132
c2b71531-a131-463a-90a5-3191c1e7450c,68,Male,71,36,No,132
531fe666-52cc-4ea2-9bbf-97873ebb816a,74,Male,72,35,No,132
a1b2a223-a91c-4091-b3d0-328c3abedf37,72,Female,71,36,No,132
53defe48-4aa0-4d96-827b-0b5ab4d64e7a,77,Female,74,36,No,132
35dc6fbf-4df0-4f73-9b0b-0f91c81ab951,36,Female,71,36,No,132
765d6ad1-8fdf-4c93-b455-9b5a80644dfe,55,Male,73,34,No,132
690747f5-9039-43b6-b959-3575661f532a,81,Male,71,35,No,132
