Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
bfffa993-667f-4f17-b397-d46b9119a99b,64,Male,32,29,Yes,59
579610aa-4207-473b-9ac8-717e1ab079a9,70,Female,30,29,No,59
552a1af1-4caa-4ed5-91bc-2b7824e6a572,48,Male,33,29,Yes,59
6c94038b-8b63-4ca9-9b61-efac9736de20,18,Female,31,28,No,59
92877ce4-6ed1-4313-aa4c-627180665943,46,Female,32,28,Yes,59
3f071fa8-df42-4ea4-9c20-bfc8cb6498b3,34,Male,31,30,No,59
ed754a65-605f-4e86-bbd4-c4f7ab96a00c,27,Male,31,29,Yes,59
6d2158f5-faee-4c3b-aec6-044a03ae4a41,31,Female,32,28,No,59
180e51c0-545e-44f8-9a07-dc4816587295,85,Male,31,27,No,59
08ab1322-38c0-497f-919f-53608adf07ec,35,Male,30,30,No,59
b6fb7ac3-3384-45b7-a446-4121249905aa,73,Male,30,29,No,59
805560a4-380a-4090-8220-d50b6695fc7d,33,Female,33,30,No,59
26bdb3fc-b871-4574-a40d-5bc6646d6515,56,Male,31,29,No,59
152bd69a-55b9-462f-9fb0-e8cf3ec19e79,77,Male,32,27,No,59
116e6035-9d61-4f35-923a-f2b2f7a2ccfa,53,Female,31,29,No,59
48eb5798-c2a6-4e6d-9066-714513cf5c71,23,Female,32,30,No,59
