Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
8240fcbc-7598-4999-a4d5-dc4bb6dcd972,64,Female,184,18,No,30
cc7b74b8-f9e4-4f3f-bf47-9535ee20ba49,51,Female,184,18,No,30
2f5f358f-b696-420c-b813-7f4b77c5f2de,41,Male,188,18,No,30
c255db93-504f-4705-969a-03aace9c4ac6,45,Female,184,18,No,30
61f2b51b-d2e5-4bdf-8eb5-8c2a54374946,31,Male,188,18,No,30
848aa0a5-8eb5-47c0-a100-443bacbf9f65,31,Female,185,19,No,30
75ff2ea3-7e87-4fc8-b24f-1268a0d767f0,78,Male,189,18,No,30
2e3f9045-7474-434a-82d7-9832beaf118e,36,Female,184,18,No,30
68d23e3d-fee3-4b13-a8d0-b0ee23f4c4ba,44,Male,182,18,No,30
6703f33b-9839-4025-bff5-6d05f3c2f9ff,27,Male,186,18,No,30
d148b105-8495-46df-b38c-e3d920b83b95,48,Female,184,19,No,30
c3e69199-2467-410e-b883-7de06bc9c0c3,55,Female,186,18,No,30
ed95ff8b-a452-4bfd-b729-6e0dcc637071,26,Female,186,19,No,30
46cf2920-6a4b-4864-87e0-3c61ee59b8f2,84,Male,188,17,No,30
17723021-c1c3-4fa5-b483-4c83c65c8ed2,44,Female,183,19,No,30
0f7f193a-7b51-4765-b350-0a4852705afb,88,Male,187,18,No,30
a7d0312e-4ed6-4688-bc1f-74e4529cfa3a,80,Male,187,17,No,30
afd224fb-13eb-426d-af9f-1b2677632f8b,67,Male,183,17,No,30
b164b3bd-4be6-4b7e-a932-f01510537945,19,Female,188,18,No,30
