Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
49ba3e9d-a590-4303-b443-e794d0364c11,37,Male,171,75,No,31
ee9dbbc6-b790-4c28-a8b3-07272787b57d,44,Female,172,76,No,31
9c7f91c7-0184-4a31-b39f-41a7f8a65d8e,46,Female,172,78,No,31
fdf1ad0e-e6d3-4647-9113-5d24119d727f,42,Male,171,75,No,31
bfc16327-daa8-4d9c-8775-07f03d21c189,89,Female,163,75,No,31
cdfd596c-a873-48ad-a972-801124122902,84,Male,165,76,No,31
428b1bf7-fdcb-4573-bd0d-50d69e8a7f95,60,Male,173,79,No,31
2f266c30-de87-43e4-bac5-c6d46f59a04d,56,Female,166,76,No,31
599816e6-3a1b-4a5a-a22b-b5c8405e5064,26,Male,169,77,No,31
306fb848-0980-4455-bda4-bd77eda84dfe,43,Male,173,76,No,31
05e70edb-d73d-46d8-9ee7-34a185950a6c,31,Male,175,79,No,31
3f7f0adb-3499-4f0e-a921-ae18630ada45,89,Female,169,76,No,31
50a833e0-b5e0-4fc4-8933-adc4a3dfe9de,79,Male,163,75,No,31
c7930522-618b-4470-89af-ed110926e3db,74,Female,174,77,No,31
9183f2a0-426d-46c8-a9a4-dbe6dcfa113e,58,Male,175,77,No,31
164b32c4-8926-4c44-ae79-3ff326d53a8a,65,Male,174,76,No,31
920e1486-0007-4845-8499-1697c835125f,74,Female,173,77,No,31
e93ae0ed-1ba3-4e80-9282-faa36320d745,41,Female,165,75,No,31
927b1889-80cd-4bdf-989e-5a1a16b01db4,55,Female,164,77,No,31
ed671f2f-b01e-4020-928e-af1ff465ee1f,88,Female,166,77,No,31
dfd2b1e1-a1a0-43e1-9f19-b68506899190,71,Male,166,77,No,31
f96c9f58-949d-42cd-a7a1-f68bba1f3ba1,19,Male,164,76,No,31
4f8b0d56-adae-4a6a-a1b6-50e993afff25,83,Male,171,77,No,31
10f1f53a-9163-4317-9ab2-e2d2f2b33807,43,Male,175,76,No,31
cf0f61cb-537b-4f7e-97cf-6fb00b0d6cc9,56,Male,171,76,No,31
854c909e-e983-468e-9757-57eaf9ea376d,46,Female,174,78,No,31
be615f9a-2018-48f2-94e7-cc1c73b92f85,71,Male,168,78,No,31
574272bc-6140-4952-9166-13c8007a1905,69,Female,173,77,No,31
a052fa2a-e89a-4497-a27d-a9c186d5f375,63,Female,168,77,No,31
75667ebb-553e-4c14-ab2b-a12c04ffd01d,23,Male,174,76,No,31
092da456-fcc9-49b4-96bb-014138f92a5f,90,Male,176,76,No,31
617edf51-b1d5-4fdf-9c32-03c1adff3d89,49,Male,165,74,No,31
82eb466d-813f-4329-9e01-2b4d7f6c4a01,86,Female,163,74,No,31
8f5c15bc-78db-4b70-981e-db0870b2644b,46,Female,163,75,No,31
08dbc024-1b60-4249-93ef-ff1541902cd1,36,Male,167,77,No,31
176fb9ee-cab9-45e5-b300-d569238cad6b,74,Male,176,77,No,31
844258cd-1fc8-4c47-86d9-ce6f4d8b037b,77,Female,173,75,No,31
b27133b9-a2bb-4220-8e8a-985d18bd65fd,39,Male,173,80,No,31
d36e4606-7b85-483e-aed4-4e89cf2b76df,88,Male,166,75,No,31
9ea5f270-3aab-4653-b74a-aa929826b63e,88,Male,167,77,No,31
96808f36-96ab-4324-93c5-d8424f709de6,79,Female,166,77,No,31
995aad8c-0c89-4438-8154-5b284386f9c5,89,Male,166,76,No,31
3b90190f-20fb-4e52-a7cd-efd3a3926ebd,64,Female,165,75,No,31
3a6c6cc9-0895-4c3a-b8c6-d8bf200d6570,42,Male,166,78,No,31
d3223cb8-4209-4838-83f6-7b5f1ef4053c,79,Female,169,77,No,31
a446ae7a-a655-40cc-8861-3109f62af891,46,Female,172,79,No,31
2cedbdb4-c83a-4606-84b1-27147d25d7a6,55,Male,169,77,No,31
79264914-995c-46bb-a528-0927c9abb19d,76,Male,172,78,No,31
449d6b9b-24f5-43f3-b265-dad0d37e00dc,29,Female,171,77,No,31
46bb7480-33c6-4cbb-996c-f9d33ba82679,30,Female,174,78,No,31
bea08913-cb1d-4beb-ae54-4412aa8d4482,67,Female,175,77,No,31
e50c50a1-4261-4abb-a642-d22a2e700fc1,25,Female,163,75,No,31
