Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
a0ab2029-178e-4eed-a816-277dd64035fa,26,Male,111,96,No,107
a4ac7a11-4425-4b2d-a7d5-3c9bde3cf26b,78,Female,107,94,No,107
b1750e23-89d2-4f90-9051-d48331769657,56,Male,108,97,No,107
64510ca6-49d0-4c0c-900b-f12043cd9bc4,35,Male,106,93,No,107
98d708e7-aece-4697-8534-ca07a6663fc1,62,Female,108,97,No,107
e3095017-5c0a-4bc0-bba0-19b41a1af2f2,51,Female,107,97,No,107
399d2d2c-db9b-4d74-9fc5-327dafdc6b93,43,Male,109,97,No,107
6693671f-7752-4f1c-bd41-fbac79e26ee4,82,Female,110,94,No,107
f6b56aed-a8ca-4c10-b91d-cecfd7839068,21,Female,110,95,No,107
795cd47c-1c62-4087-aa34-f694cc87c912,65,Female,107,94,No,107
250790a7-45a1-465e-bf43-a94d43f70c34,63,Male,110,96,No,107
e4ad484b-5407-4bb5-929f-4c0d64b4081e,59,Female,107,93,No,107
0c7eea7a-badb-4b75-b142-20e212d71f96,89,Male,107,97,No,107
87852668-40fe-4a57-8f27-e45347250304,41,Female,110,93,No,107
309e2dcf-9d73-44e6-bb48-c807e5f84e0d,71,Female,109,93,No,107
9046984d-7b52-4cfc-a6bd-bb66ec904b68,40,Female,109,93,No,107
fb53a389-0d97-42f3-99ec-d3037404c559,50,Female,113,96,No,107
ea73809f-cdcd-4bc4-a4a0-9d5af43247c9,51,Female,111,95,No,107
796d83de-1b75-49f9-a910-80287f1377f5,78,Male,108,95,No,107
b6e2f9df-a54c-432b-a93c-3fe956cb6851,55,Female,108,94,No,107
aa9ed604-1e43-4dad-9398-b295d8dad89d,55,Female,110,97,No,107
81d503aa-217a-493f-aad5-b906bf5ba7e9,72,Male,108,96,No,107
28171f5b-e1e9-44b6-8109-a7c11e36da75,28,Male,111,97,No,107
e8a31b16-0a7c-4797-84f9-3cb9820e64d3,86,Female,107,94,No,107
e58adbaa-47fa-4747-9a30-16aa49c5bec6,51,Male,109,95,No,107
6843ea4a-8b17-490a-a24c-eec2624cee09,85,Female,107,97,No,107
7ca1e948-a122-459f-879a-d394e24ce271,31,Female,106,95,No,107
44bc4c38-1234-4865-86a9-d8d3babd2744,27,Female,112,95,No,107
3de1ee22-593c-419c-83c0-c9834e05d39b,74,Female,111,95,No,107
fd8799a4-a20f-4df6-abeb-cf50f2a23b41,89,Female,110,95,No,107
1f670739-655c-4d9d-bb22-fc014695a69a,34,Female,106,95,No,107
