Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
1fd446a8-109c-4314-92a2-a1e731923744,61,Male,142,45,No,26
b75fb976-3c52-4fd2-9a94-3a2d85d70a82,36,Female,143,40,No,26
c225df9d-d2fc-4e1d-8328-894dac5471e1,37,Female,144,45,No,26
01dd3ddf-f994-4b83-81a5-67fff8ea7c0f,23,Male,142,37,No,26
bd90e06c-db1c-46e1-b016-1acaea80ba60,84,Male,142,39,No,26
fa9324e2-86a6-4f2f-a1fd-c21b89614e18,41,Female,141,40,No,26
b304514e-1a28-4e8e-8c54-39969bcd19e2,66,Female,140,44,No,26
90173a4d-c9dd-4995-8e4c-361e4705d988,87,Male,140,44,No,26
e7c07127-d469-41d8-9637-bb1feb142b29,19,Male,144,36,No,26
253ced9e-55d7-4fc3-98f0-22eca7a924f4,25,Female,143,45,No,26
8516150e-ff32-41b0-983e-aa05eded307a,82,Male,139,41,No,26
1d84d9da-e66d-419f-b372-4334a9de73d3,90,Female,141,45,No,26
9637d9ae-01f8-410f-be4d-51ec5d9e7b5c,82,Female,137,41,No,26
b956781f-db25-4217-8d35-6d0e52d18300,71,Male,144,38,No,26
6d88bdc7-f7a3-49d0-897e-06c2a5dfdb5a,75,Female,143,45,No,26
9aa62c79-d369-4e07-b795-fd024ae67fd5,65,Female,140,41,No,26
78bcfacd-ac34-4e7b-a796-2d1a01139fc4,19,Male,139,44,No,26
a41e2b18-8f9d-4781-8d20-abff7a73ebe5,29,Male,145,43,No,26
13165245-8b06-468d-8425-c0a60c750f04,45,Female,141,43,No,26
2024ae27-b02c-406d-bb5a-ceea9e5f24d3,66,Male,140,43,No,26
61cc71d0-5d68-47fd-a9e1-cee2646a120e,50,Male,142,44,No,26
cc152aa3-5fa9-48d4-a116-da1dc30b889b,83,Male,144,44,No,26
ac88779f-fce5-40da-934c-26528340088e,39,Female,140,38,No,26
346cde44-c578-4fc7-a348-9a16b9b86aef,38,Female,137,45,No,26
fb912473-373f-4fe8-a1a7-4fbb7ef30d5e,79,Male,143,39,No,26
adddb239-5e7a-48fe-8d63-4a603c1c1353,73,Female,146,46,No,26
c3fc4963-dad8-4b1b-b913-9d9609146a37,21,Female,143,41,No,26
079e8b3c-ae88-418e-90a0-50dfe91237fa,53,Male,141,45,No,26
9f9b0c8a-89ba-4a01-a2bd-b2d9b7d1ce16,66,Female,141,38,No,26
7f1a8a52-27bf-441d-b09e-7efe079b8d13,52,Female,144,46,No,26
bca42191-9092-4c47-9fcc-3022fa5839cc,51,Female,143,46,No,26
e2e61e40-940d-4a69-ae88-ba76b0d15236,44,Female,144,45,No,26
9cbc74d4-b4e9-4a54-ad61-bf4612f56146,41,Male,141,36,No,26
129c23df-4710-465d-9206-2db4fdc8ee29,35,Female,138,46,No,26
51a7c091-f60f-4e46-b8f9-820f3d0503e1,45,Female,140,40,No,26
19e26376-a810-4025-ade9-de17c077b313,21,Female,142,38,No,26
8013feea-4d5c-4aa0-b476-84cc90dff382,78,Female,141,36,No,26
df165f9e-fbba-46bc-82f3-93aaaddc43ed,70,Female,139,45,No,26
8b0cf8e9-2d07-437c-9a51-334d57dd0124,44,Female,141,46,No,26
a631d46f-ece1-443b-8c0a-8348930f3585,64,Female,138,41,No,26
1eb78ddc-9d73-4fe9-865a-adce754386bc,25,Female,143,44,No,26
3b5bcbe4-dbc6-4cdc-9c77-0ee5dbd718d7,67,Female,143,38,No,26
460fa938-97e5-4867-aaae-434e17c607a7,62,Female,138,41,No,26
e2f601ac-831b-46db-81db-07652aeeda1a,76,Female,143,37,No,26
b9402aa3-6fea-4409-b378-d8d6a24c617a,45,Female,143,46,No,26
ce29e8bf-b33f-4afb-a4ee-5ba580f4aa88,62,Male,141,41,No,26
e9d9998a-817a-4b48-a237-5ceb63fad5ba,23,Female,141,43,No,26
1bd531e3-4d1c-4cef-b0c6-e32defa1f26c,86,Male,143,36,No,26
3787d371-ff31-44a7-a2ac-be092bd4885b,83,Female,145,38,No,26
ef79a7f5-abec-48a2-af39-cdafa50be7f1,64,Male,139,46,No,26
d4817f07-d3d5-414d-951f-a1ffa1369691,51,Female,141,39,No,26
34565522-6015-4e90-84ce-0902bec16c88,66,Male,142,45,No,26
e45215c2-3dbf-4e95-ad9c-119a50e5da89,23,Female,143,37,No,26
eee41b51-0108-4b2d-9b17-62c47963e0e1,61,Female,142,46,No,26
eaeebbae-3444-4fad-b1a7-44cd529fdf0c,54,Female,140,42,No,26
203f7d75-8087-4005-867a-c66e937d1c51,68,Female,145,38,No,26
be38001e-d800-4721-91c7-23213da0fce0,74,Male,139,39,No,26
93a8a98f-97e7-4bb3-8322-bb7d266f9987,31,Female,146,46,No,26
35c33778-1024-4fbb-bb31-a9a5a9cfa047,80,Female,142,40,No,26
0bf07d3c-4f0e-41e9-9297-fccfbb89eab1,82,Male,142,39,No,26
3c455033-95f5-4da8-9946-7dc34eaa9ef0,74,Male,140,43,No,26
2467b7f4-4076-464a-acd0-46d864b1ba2b,29,Female,144,44,No,26
0b05c7c4-0a5b-42b4-962d-df3bace0d3a4,55,Male,140,45,No,26
1e52c35e-3ca1-4f8b-8bd3-1eabc05a9bea,86,Male,139,44,No,26
245915e0-b884-4d3a-9dab-537a9099ddda,35,Male,140,42,No,26
b24f8097-cf7c-418e-aadf-ed5be3d66fb7,75,Male,139,41,No,26
073d6744-4d96-4637-afc5-a2637bc43f18,26,Male,144,36,No,26
c3fa8156-8544-4409-bdfa-8d0d99c61b47,65,Male,141,37,No,26
