Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
4e3db335-9f2d-429b-b6c1-f7072cfe4a99,71,Female,148,83,No,0
0d8b70bd-f84b-41cc-aad1-61548a565d26,39,Male,147,83,No,0
e72b38ac-1d61-46ef-8f2f-fc10d0b3356c,36,Male,148,82,No,0
d436dc10-d11c-41b2-a622-0cfd92420ad4,36,Male,149,83,No,0
702fbc03-cf68-46f4-a60b-d17909703e96,42,Male,150,84,No,0
4258dfb2-547a-4c71-9f59-13a91b086f3e,32,Female,148,83,No,0
7316ee14-6160-4e6b-a8cf-30956f5bd766,83,Male,149,83,No,0
9e62eb82-b1e4-4186-952b-b4c7f2266386,79,Male,149,83,No,0
a94b3ff5-74ab-4ba0-9e6a-e7d3fb7bb0fa,89,Female,150,84,No,0
0235ceb9-a122-499c-86e5-37365b3aa66a,83,Female,148,84,No,0
9177bdcf-6559-472d-b892-92334c4c399a,70,Female,147,83,No,0
6f6f213e-7f1c-44bd-8e95-6d70c87668da,74,Female,149,84,No,0
53a4fae3-9d68-415e-9802-fe2e7ac75b58,36,Male,148,84,No,0
8080103b-2be9-4b4f-9a6f-ae4b3394d5ef,60,Male,148,83,No,0
0eafd379-e46d-487d-940d-9006e12c59ca,51,Female,150,84,No,0
a702ead0-6bdb-41c6-93e3-a68ccbc54aa5,25,Male,148,85,No,0
c03cc535-f424-4749-a59f-38a001d2c497,49,Male,149,85,No,0
