Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
028c46e9-3fd2-4e12-aa2c-73e69702672c,84,Male,23,75,No,74
8fb6886c-ec45-4839-b914-96a71b188574,83,Female,26,74,No,74
33707fa1-c98b-4ec2-8d38-8ddbd1bb5ca7,59,Female,25,76,No,74
eb904ccc-e076-4f0a-8dee-a1326533faee,66,Female,26,74,Yes,74
7da639df-d886-41ef-ade1-8455396e15e9,41,Male,21,74,Yes,74
6ce2b1d7-d0bb-48e9-a298-a1a2837232bd,68,Female,21,77,Yes,74
d870f035-d857-40b3-b362-87946e5d240d,90,Male,24,73,No,74
6580f19d-5f00-4bdd-943f-56499be685ca,25,Female,21,73,Yes,74
1bcc0095-d03a-4cdc-8bb1-301612f49ada,90,Female,26,76,No,74
39898da6-98c5-4848-a903-e6f475acf520,87,Male,26,75,No,74
ec0724fe-b7a7-48a1-9ca8-318b32596899,45,Female,21,73,Yes,74
440740b3-46ef-4b85-8212-dc3da2603b58,54,Male,23,77,No,74
5d8737c4-c63d-45cf-a01e-fe1d879798af,36,Male,25,76,No,74
c352b297-78ef-4ed2-afa7-82d04fa29721,27,Male,22,77,Yes,74
d42c486c-ba6f-4f65-a73c-451e225a038f,82,Male,23,74,No,74
bf30bd53-47ec-4623-857f-a1913aac7e93,37,Female,21,77,No,74
6c3e8ec7-2556-46f2-aeda-b20f86815c07,79,Female,20,74,No,74
f539fac0-1eb4-4fb9-9035-ec7c3abdec20,50,Male,23,75,Yes,74
e6d69388-a478-459d-94cb-88b4621d70e6,85,Male,22,78,No,74
0146f18c-7699-4ea8-a8e6-efbe5df91d9b,39,Female,23,75,Yes,74
ff0714f2-d9cf-4654-8ed9-d255f911a97a,52,Female,26,73,No,74
3c6ae8ac-bef2-4305-969d-4d50c47935a5,18,Female,22,75,No,74
6c8ab756-0fec-4ce8-b14f-a8771ff2627d,43,Female,23,77,Yes,74
1947efed-7b42-41f1-be37-3a2ad83262af,35,Male,24,74,No,74
fa6e16a2-87fd-478b-aa94-9fc69f13c7d9,55,Male,26,73,No,74
9d423be5-b36c-4d2b-8ee7-08ef7ef1764d,72,Female,23,78,Yes,74
9a39725e-bac9-4fb2-b753-aaa426b847a7,67,Male,22,77,Yes,74
2de9d844-7dbe-4d6e-ab16-b12093920c33,25,Female,25,73,Yes,74
ad1bcb8b-7862-40c4-aae6-029d4879b1fb,20,Female,23,75,Yes,74
119f92ec-627e-4e01-87e1-196985898b35,44,Male,23,72,Yes,74
c8b51850-20ab-4405-8f3e-317b2c0ba5df,19,Male,23,72,No,74
56e79fd4-12c6-47c6-be34-5948f2b9e309,65,Male,20,74,Yes,74
8d3095a7-0c89-4592-8d5f-b0a4377127c6,55,Male,22,79,No,74
da0d6e95-5ad6-486a-a1bc-311fc09125a6,77,Female,22,74,No,74
c0a7d7e8-b904-4b05-bda5-f6c47b3e181d,89,Female,24,74,No,74
abe7bd14-f0a3-45f1-ba0d-ed67d5294d1b,48,Male,22,78,Yes,74
2fa3c8f5-911d-445a-bd1d-ace97cd902b9,86,Female,25,74,No,74
0d9acb1f-820d-4ff5-a897-df66704c5f90,32,Male,24,76,No,74
8945985e-60de-4a8f-9b7b-b3c538581fd8,88,Female,24,74,No,74
