Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
5bd3a6c7-3671-4b02-8f51-4e40297b9b01,76,Male,99,73,No,97
da8298b6-7f37-4b29-9450-22f6789b0a7e,64,Female,98,72,No,97
ed1cf8ed-c0ac-4e2b-abd0-5f3b04200cdf,22,Male,98,72,No,97
3fde09a0-a45e-45e6-a222-a2f3dba827a6,18,Female,98,73,No,97
04cc6edc-8f7c-4817-9eb2-8621edf1cb94,50,Male,100,73,No,97
2b942a5d-834a-47b2-8dc1-bfa9b16248a4,32,Male,100,73,No,97
7300fa90-ce6c-4426-b20b-b2126da941a2,34,Female,101,72,No,97
55ff3e28-e5fe-4ac9-8c8d-471ba258b4e1,51,Female,100,74,No,97
1a7b49f7-c59a-4ee4-809f-f9c6e00bc2e5,79,Female,100,72,No,97
4181c7eb-ab53-4fe4-98df-c51cea6febfe,54,Male,101,73,No,97
01deee68-f822-4139-b34a-2aadb631a786,49,Female,101,73,No,97
a3d6bf0e-86df-4232-9aa5-1e516a79272a,37,Female,101,73,No,97
cade9f73-a571-403d-bc89-f02b2c4e4b49,31,Male,97,72,No,97
394eb401-1e9a-49c3-a78c-002e004d8571,75,Male,99,73,No,97
bf19debc-52c6-4e2b-970f-44a2f1798fdd,34,Male,98,72,No,97
64d13370-7fb4-4229-9df4-8ceb3a88b87e,64,Female,101,72,No,97
b906ee76-92f7-44e0-8ef7-98cab54d1d08,76,Male,101,74,No,97
