Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
640c4786-dd02-4589-a4d1-aecc48379862,77,Female,157,100,No,163
6ead60cb-6ea6-4298-a420-7d11e190d9c5,49,Male,156,100,No,163
40d0acdd-5a4b-4d94-8a5e-71d090cfba54,50,Male,157,100,No,163
b6080c16-e167-432c-b2b4-f0325983488e,60,Female,159,99,No,163
3b0b7591-de87-4e30-82a8-ae2462624f4c,26,Female,160,100,No,163
46455c78-8699-428a-90b1-1a3b4ff32949,21,Female,155,99,No,163
9a441349-0b54-450f-b2c7-0244acdcfa8b,25,Female,161,100,No,163
eff9d0c1-e571-4bce-9577-fcb8ce68f98e,63,Female,158,99,No,163
7fc4fd4f-0649-4e3a-96bd-7f7890358c89,30,Female,160,100,No,163
8b3bfec6-5c1a-41d6-a3da-1774ea40e3ef,43,Male,160,98,No,163
01af20ef-79b3-46d2-844c-d68774e3e7c1,25,Male,156,99,No,163
d561ad99-bcdb-42a6-811b-009be5a6bf97,36,Male,158,100,No,163
c23f5f6a-c47a-4e0b-afea-76749bab266d,37,Female,157,98,No,163
583a3251-2915-40ca-80e4-cf45f1d6d107,27,Female,156,100,No,163
1c20e82a-aa7c-46c7-bd68-74411019f006,22,Male,159,100,No,163
aeaeb2dc-22ca-4ba7-9f2f-55b67721df31,88,Female,156,99,No,163
6794d1d5-e4ec-4d21-8896-fc3a354d7290,20,Female,157,100,No,163
72065e19-9a83-48a7-a67f-bfa05fc4afda,42,Male,155,100,No,163
14cc08e8-43de-4794-87b0-dca3c9d983fb,78,Male,160,98,No,163
93e2dbc7-fc19-49ca-92f7-b38f52f4700f,62,Female,159,98,No,163
