Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
c960b231-9e23-426d-b14e-cc2270e49ae8,36,Female,200,38,No,43
f2913b6c-b7a9-453d-aed9-3b27464b1254,25,Female,200,37,No,43
45ab6677-81fe-4519-babd-d1e37f877a96,83,Male,198,38,No,43
138da96a-c7aa-4635-884e-d9a557d43add,36,Male,198,37,No,43
54588a65-4e64-4c0b-9f63-e3ffd429f7c3,46,Female,197,37,No,43
c58bb76e-a21b-448d-b4ea-26be6ae76dbf,43,Male,198,38,No,43
7699c578-327d-4b67-947e-85f442f1777a,26,Female,199,36,No,43
8e4e3869-de39-4fea-a112-788f5987706b,26,Male,200,37,No,43
036c13c0-fc3f-495b-a1f6-456bad9019a4,88,Male,198,37,No,43
c5220954-d475-41a7-aaa4-732767228cec,18,Male,197,39,No,43
adc7c605-5f67-4d81-99fc-a1339a705f56,56,Male,198,37,No,43
39aa1994-ebfa-4fe1-aa5a-9589ef244553,87,Female,199,37,No,43
387f0667-e690-41c3-b8cc-35f334f65446,73,Female,197,37,No,43
