Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
6c7876a2-5f92-4763-9754-86ca0a8a6b70,34,Female,52,82,No,81
c8b87957-e271-48f4-a50d-f997ec73d36e,58,Male,50,81,No,81
9f133051-03ed-4754-82e2-e311b52dad84,87,Male,49,81,No,81
4660d3ed-e033-4984-b749-883f161acd82,65,Female,50,80,No,81
908afb63-9663-44c0-aada-2c0aabebcb50,20,Male,52,80,No,81
5f055aa8-6259-41ae-bab6-235057397746,19,Male,48,80,No,81
8f5a4653-1293-4611-9425-d9b3eb036153,88,Male,51,80,No,81
248e3404-02b2-4b9f-a153-9d180214c2fa,51,Female,51,80,No,81
b21924a1-ff91-44e6-b6ce-28cf5e7289d1,48,Male,52,82,No,81
f6f25273-8aec-4c98-ad64-bc9b94ba74c7,60,Female,51,81,No,81
96f2e5b8-4b86-4770-b350-5a0e7b720d83,28,Male,51,82,No,81
2eace085-5b01-4e3e-ae77-21b5e810d0ba,37,Male,52,80,No,81
f3ed1f2e-8fb0-4687-ab2d-448c497b9413,76,Female,49,81,No,81
