Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
a3dd05ac-dd9c-401e-9831-f831c85c67e8,78,Female,125,95,No,40
a05031f1-d780-4ff4-bbc2-73c14f1af48a,60,Female,124,98,No,40
2f6088d6-b6b1-4099-91f3-2d93b70751c5,83,Male,123,97,No,40
544be311-fb2f-4ef5-84c4-e50c014d2268,28,Male,123,98,No,40
7f24deb5-9c8e-4ccd-beda-2d3a43acbbb7,75,Male,128,93,No,40
51dffd4e-4e3f-4318-b12c-27ad347ba5b9,76,Male,126,93,No,40
bffd4fc9-6d28-49a3-963c-41f711babfa3,25,Female,122,95,No,40
6206423f-e12a-4302-8cb8-0d59fde3def9,89,Male,127,93,No,40
9050d0a3-ffa5-4923-a5bc-9d72cb87f900,57,Female,125,99,No,40
aade45db-a841-4beb-bdf8-10064d06ffe5,75,Female,127,96,No,40
7269ada8-f470-4e51-b6d6-a98859b3a70c,34,Male,128,94,No,40
e679f833-2249-4723-a09c-4e30e843bb89,86,Male,125,94,No,40
06d2e0af-058f-4117-8a95-e85b7872080f,18,Female,124,98,No,40
254c059c-cd56-49fa-9781-de17b827c177,73,Male,127,98,No,40
aa588b0c-6432-4805-8466-f963731a9626,60,Male,123,96,No,40
2a63d159-0cef-4114-9166-a1dc11e4727e,20,Female,127,100,No,40
af00ed42-1767-43fd-b752-f2522667d603,85,Female,128,99,No,40
e2586eeb-3d51-4f21-9d2a-8dd463c47ed9,84,Male,129,94,No,40
1bdd12ee-d53e-42bf-802c-1f62f3a0271c,70,Male,128,96,No,40
b6b384a7-2812-4cb6-9368-f5d91d66c483,43,Female,126,96,No,40
44983f4a-1733-4943-994d-2da2aca314e3,24,Male,128,97,No,40
05254ed8-c056-41f7-b1b5-0e7b796b0f5f,59,Male,125,99,No,40
2d581649-fa69-4c98-8b19-9ad692b54f0f,78,Male,126,99,No,40
2d2ed15a-a8d6-4a9c-86f8-44152defd2ac,55,Male,123,99,No,40
0c0281e6-c7e8-4401-b175-352a4b488545,85,Female,127,98,No,40
47f7912f-f8c6-4de0-824e-8d57dba71519,71,Female,130,96,No,40
aecdd974-8487-4d8a-a89e-1b2e5d64ec30,81,Male,130,96,No,40
b6edc49a-68e6-4c53-b735-490170530a7d,37,Female,121,95,No,40
4b0a6d4e-6314-4e2c-8083-5680bdb10a31,68,Female,125,96,No,40
4c4a3743-3716-4c1c-8ebe-c73dd4784810,38,Male,128,96,No,40
41bd19c6-59df-43e0-8046-8662516a0db1,63,Female,122,98,No,40
f7c22df2-e434-499e-9e14-8d93dea205b8,52,Male,123,95,No,40
b6cc1d44-e7da-4a4a-b275-281f1cc03b50,67,Male,128,95,No,40
964c4ffb-258f-45c3-86ba-8dcafdf15f85,88,Female,124,98,No,40
53f8cd18-fa27-4f21-ad25-57c491ec52c7,47,Male,123,99,No,40
49af3de5-23c8-4967-b449-c15ca51e08c6,38,Male,126,95,No,40
f7407286-fd3e-4692-ac73-efba03c1d7d8,79,Male,124,97,No,40
2f2fd438-998a-40b9-ab7e-2b8980e4e672,76,Male,125,100,No,40
d5a641b2-11c3-4a8b-a24d-58231cd4de75,32,Female,127,93,No,40
518b60b8-00f3-486e-bec6-2d0c5534420e,60,Female,127,97,No,40
a831e574-05db-4ab8-97e6-799e777ed4be,56,Male,123,98,No,40
acf59770-f331-49c9-a3a8-3686c3b4796d,65,Female,122,98,No,40
0cc5e4d7-aac5-44e9-b884-24de724ef262,25,Male,129,92,No,40
8bc4c67a-4dfd-4382-a527-45439a2e719a,35,Male,123,100,No,40
a00a5b53-7860-468d-8626-eef5e51ca60b,36,Male,126,98,No,40
ec4b8fbe-a709-42a9-8d64-4b4edbb52a9a,61,Female,127,94,No,40
b0894ead-c2d6-4bf7-9ab9-77263395bdaa,43,Male,123,94,No,40
cbfb3b9b-6381-4424-bcad-e9dcc5dfac65,78,Female,129,95,No,40
1b45d53e-869e-4fd1-92c0-af6af1ea306a,40,Female,125,96,No,40
5b17ce5d-cbd7-4a59-b9b0-cfd8c61827d3,54,Male,125,100,No,40
0040a8f9-4122-4baf-8903-7e5902b99c2c,80,Male,123,99,No,40
0bbc5543-6d6a-43ad-9474-632054c3667b,69,Male,126,93,No,40
34a0e93e-45e2-4247-80ae-95690bf82da4,48,Female,125,100,No,40
1f958089-26e2-4267-b83c-df799ba1af4c,24,Male,123,95,No,40
7699003a-5f17-4bff-b819-86c9782422cf,51,Female,128,92,No,40
d6ad416d-8e5c-4863-a87f-8ca5f31eb2df,27,Female,124,94,No,40
45d8d167-ac67-4f34-bba1-5e3a4578c1ee,43,Female,122,94,No,40
1662322c-c4b6-45ab-b311-0106b675aeda,57,Female,124,97,No,40
081ae519-7aa6-444a-bd13-4eba6a3c5c1a,74,Female,123,96,No,40
bfc85800-9878-4a11-97c6-6de6eddff563,28,Female,125,99,No,40
5857d4b3-0b48-4622-9026-9bcb1c1f25e1,81,Female,126,96,No,40
