Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
b56d7a9d-86a9-46cd-bd31-88d47a51dbec,49,Female,191,7,No,19
1882ba8f-0aed-4a19-bec7-61ecd34048fe,41,Male,191,8,No,19
e241555c-385b-4341-90f2-0a13d9169684,19,Female,191,8,No,19
0ce16e9d-d23b-4099-876c-47e0ac81d20c,39,Male,191,7,No,19
936cb0e0-937b-48a9-ad9c-ba6b0c8e9853,75,Male,190,8,No,19
5bcd6583-a799-4985-8408-bb8d10443879,34,Male,190,8,No,19
03f5598f-4689-47ae-ba23-8f820ffa5d00,79,Male,191,8,No,19
7b59d14a-f994-4b4f-88b9-361951b63cf7,41,Female,190,8,No,19
021b6974-3fd8-44b1-8d22-1d73c02ad87e,20,Female,192,8,No,19
8451d96c-062e-405f-9fac-3bd571f0233b,19,Female,190,8,No,19
c3f09f86-a01c-48ed-8a9d-3f2b3897f554,46,Male,191,8,No,19
7a509b25-8e2f-4907-a2d9-7e90723528c6,50,Female,191,7,No,19
