Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
f2b0d086-96e9-4533-97c2-db2affe8013c,45,Male,169,37,No,11
226d2087-c014-40f6-b743-3b4e6b3fab54,56,Female,171,37,No,11
afbacd89-07a6-4d7c-9bb6-33154804eacb,86,Male,170,37,No,11
a250d8d3-6096-4c96-ae24-b6a18921f9fa,37,Female,170,37,No,11
66f4e72c-af5d-49eb-984e-72dc771f322f,41,Female,170,37,No,11
b9664a79-154b-454b-bdf7-773f72545c90,24,Male,170,37,No,11
132bf014-a58b-4a55-9da9-71b527fb505c,74,Male,169,37,No,11
0c42b1e0-b692-4d52-9890-f8d8cfff1cb8,22,Female,169,37,No,11
fac8070a-0235-4fe3-8d17-f6733e3f08bb,68,Female,170,36,No,11
340e1aa9-6df5-41fc-afe4-2de014ecc62d,36,Female,171,37,No,11
a8316482-8eeb-4cc8-9a8d-d37c733fd5c8,64,Female,169,37,No,11
f568fd65-3384-4879-b18e-38e848f0cd47,31,Female,170,37,No,11
