Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
48ad970f-c5ad-4018-bf63-4901259b7b5b,85,Female,130,37,No,46
a15fac92-ec6e-4ef0-9b42-061117145e10,65,Male,130,37,No,46
b79eb16a-ec3e-4340-949e-e497a4ce4874,75,Female,131,37,No,46
e31b1b58-3287-45d1-acb1-42595b2ccf90,47,Male,132,36,No,46
16e50fd7-6d98-4293-beed-c655d9c1e8b6,59,Female,132,36,No,46
df6733c6-c244-4ffd-b9ab-4e5548cc8e15,44,Male,131,35,No,46
5862bc48-e36a-43b3-a242-2c1e17825ec0,30,Female,131,36,No,46
5bc0f9d7-1df0-4e11-b66b-10bae3aae45b,66,Male,131,38,No,46
24fcfc51-3300-4ed6-85c2-ad5685696c0b,72,Female,131,36,No,46
554f05f3-5c28-4d76-bdc1-94e3d86b650f,75,Female,131,38,No,46
15772166-2351-4d03-bfa5-86c6def3c2f7,71,Female,132,36,No,46
9d9c7ccd-b2ca-4486-b811-e79286c6b0ad,84,Female,131,37,No,46
0135d7ce-a83a-46ce-aa3c-b3bcad8f4d52,45,Female,131,36,No,46
51e4c6ab-0ea6-4cfd-9acd-55f392a1adc3,49,Female,133,36,No,46
b1396767-68c9-4b83-874b-f526bc268d83,51,Female,132,37,No,46
0b04bda3-1f3b-42a1-a4fb-a561e42be3cf,21,Female,132,36,No,46
