Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
da1e6e16-b189-46cc-ba61-91f6ee561561,32,Male,95,5,No,150
a3e094e2-3482-41fe-8367-9f4239a463dc,45,Female,95,7,No,150
41952d80-916d-410e-9ac8-9cc30fce0ad8,64,Male,94,8,No,150
9da52c7c-f732-470f-88e5-db1f517baa50,49,Female,95,4,No,150
a8a38d5a-1f27-4a12-8421-0e256e841479,78,Male,93,6,No,150
47ff17f0-4513-4327-99e3-e4b564e427ad,75,Female,95,4,No,150
4b7d4c12-b525-45ff-9547-86db1569e78d,27,Male,95,7,No,150
ad58b922-861f-493a-9c23-2f22174ad843,65,Female,94,7,No,150
a75b540c-20fe-48da-b6b8-ae39ee336744,54,Male,96,5,No,150
e91adb6b-a2eb-447b-ab78-a791bca3a715,52,Female,93,6,No,150
4bedf81e-85fd-4fa7-bab8-ae371891552d,80,Male,95,7,No,150
4ca8b323-7139-4136-968e-bbc4f0c5a6be,78,Male,93,6,No,150
93bc9df1-8c25-47af-ad4d-7a14d707b5eb,66,Female,95,7,No,150
375bc346-c5f4-409e-b031-c7c91ca27274,70,Female,96,5,No,150
1b29810d-deab-449c-a3bd-c2b826066989,78,Male,95,4,No,150
8746f2a7-55d0-4997-bf93-e0ed1b2ca13d,78,Male,95,6,No,150
e586eaa3-0343-4632-ad8c-d1cac3b784b5,59,Female,96,8,No,150
cb9299dc-9f0a-4a2d-80ba-0a72f9e72472,49,Male,95,5,No,150
fa9aff2b-bf99-47d8-bdfa-a9f89c49fc84,41,Female,94,6,No,150
92c8e106-f09b-4029-9e8f-4611af46c04a,48,Female,94,8,No,150
d10b3529-bfaf-40c7-bb25-ee44cda4d318,90,Female,96,8,No,150
ffd388d1-66dc-4e40-853b-7479a8c1c394,23,Female,95,8,No,150
2d61be3f-8079-4b40-af75-cb8a1ea66fdd,44,Male,95,7,No,150
4457700c-9c3e-498a-ba9e-dd145102fad6,41,Female,96,6,No,150
af1a0cb7-ca08-43b1-ba21-7ed29ce8128a,57,Male,95,6,No,150
f88cf84c-1dbb-4b99-8e8a-f1e3fbe9d24a,83,Male,94,6,No,150
ff7a759d-dd1b-425c-a0ec-a9f8f4c15b39,77,Female,94,7,No,150
909d47be-11a7-4ac3-ab52-3984746fd317,52,Female,96,8,No,150
bcd182ad-baa5-4084-9234-178bf17cfc85,29,Female,95,6,No,150
5f388cbe-3373-4e16-b743-38f508f2249f,26,Female,94,5,No,150
