Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
40f78c97-8537-4b3f-87d8-796bcbced99f,35,Female,139,33,No,45
5ad09a15-5b72-4ed8-9e22-eafe4330774d,78,Female,137,33,No,45
abd7f164-3b79-4797-86ba-d1e0e9207342,69,Female,132,34,No,45
d5271831-f9bb-4998-8d35-0e6d6e0cc559,45,Female,134,32,No,45
311f036d-2e53-4ff2-94fb-3e5dd194856a,75,Male,135,35,No,45
5c637e53-d47a-49ee-b881-98617b0987fb,87,Female,138,34,No,45
f41734f7-c255-407a-8256-3d30adb719e6,82,Male,136,32,No,45
02a2baa0-5124-4625-866a-321b152fd0e6,78,Female,137,33,No,45
8f789c33-6e34-4652-9a7c-025b5b3d6fed,42,Male,139,35,No,45
ce0c8beb-698a-468c-99d4-2099c40b087d,54,Male,132,34,No,45
20f67afb-bad9-4dd5-831c-81bdf19ba098,79,Female,134,33,No,45
df670cb3-b2d1-4f74-b7c4-bcbb4b7840d0,39,Male,132,32,No,45
a021b1c4-5227-456f-9bb4-e2ffad7283e6,34,Female,136,36,No,45
2fec6c6e-60b6-4cde-85ea-cceb613b1c71,54,Female,135,35,No,45
ab09cf81-d434-4067-aa05-657b68af612c,58,Female,140,32,No,45
a1b5e7f5-d9a2-4397-b622-f8242ed997cd,57,Male,134,34,No,45
c753fa8e-0feb-4d61-933b-c426b2d03f78,70,Female,139,33,No,45
4fd6b7d5-1e7d-48d1-812b-2523c08bbbef,65,Female,138,34,No,45
6887a652-a2c3-4862-b42b-2e1b2c0c95b3,33,Male,136,34,No,45
4ac258b3-6144-40b8-98d3-857734819528,86,Male,138,32,No,45
dd942451-aec1-4351-8f34-79ab2592371f,32,Male,136,32,No,45
0c90974b-346c-42a6-854d-f688e9c88ebf,25,Male,137,34,No,45
6d91acd1-4d21-4e48-ae9a-8193457f2121,77,Female,132,34,No,45
020982d1-f6bf-4d3f-ac4a-9b6eaceadc47,32,Male,138,31,No,45
affbe35b-e881-48a0-aa8c-b26a0f49c6ab,41,Male,133,33,No,45
6affb9e6-203d-408e-b13d-a1c71c4c203b,58,Female,138,33,No,45
bf64ebf2-9791-4247-b5ac-35e27d10bbe3,51,Female,137,35,No,45
f6225c10-bd9e-47f8-a1e9-022221fcb102,75,Male,134,35,No,45
b8b1f7d1-3694-40da-8d82-4304293eb7bb,57,Female,134,32,No,45
a8cd4fac-d146-4ae3-a267-7eb4c9f37e6b,89,Male,132,33,No,45
6e0d8ff4-f63d-4598-b8b6-3f024b3d0967,46,Male,141,33,No,45
74fba2c3-eee7-4686-8911-34bf043f9589,57,Male,135,34,No,45
