Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
0f57d13e-c9a2-4342-b586-966b4fa653cc,88,Male,29,84,No,115
e7276fb9-137b-4ba8-8d90-6b200842c717,84,Male,28,86,No,115
3a45f217-8db0-4a8a-8ff5-1f0dca2401f6,77,Female,27,85,No,115
ef77d157-4cda-485b-8e93-04348c17a409,62,Male,25,86,Yes,115
331dd2b2-4b5c-4874-bbc1-c4e5ed02ae82,82,Female,29,86,No,115
1d8e99a5-127c-4a8e-b5bd-7bd7269de654,73,Female,27,86,No,115
8dd4727a-0584-4a52-8880-33877723e9e9,60,Male,27,87,Yes,115
9f5fac6f-96cf-4729-b8f5-a25149732e8a,41,Male,25,87,Yes,115
a0688590-ad69-45c3-8893-0da66b178477,48,Female,30,86,Yes,115
ed24f911-d2c3-4f9b-aa6d-1fa65af3e99f,30,Female,30,87,No,115
1070537b-7aa1-4385-8442-bcf219c97aee,62,Female,26,87,Yes,115
0904a39b-cb1d-4aec-b3f2-b71a933088b8,60,Male,26,87,Yes,115
f63a0d20-7574-4192-9b72-fa22be41e4fe,38,Male,27,84,Yes,115
add0fcd7-9c3b-4db4-b878-2cc9b80d4cad,55,Male,28,85,No,115
f2e6181f-f11f-4217-be74-63f086a2b62e,55,Female,27,84,No,115
1e2819d5-7599-4752-984c-77c6b37d0279,52,Male,25,86,No,115
d8bcfd66-3aa3-47d4-bb00-17302155701d,25,Male,31,86,Yes,115
4d96354d-701b-46ac-83b2-4f619bfd85dd,44,Female,30,85,Yes,115
884d9aa1-3c16-4a56-953b-486d98d9eb4d,47,Female,28,86,Yes,115
