Customer ID,Age,Gender,Annual Income,Spending Score,Potensial,Cluster_OPTICS
a374b7cb-f1ed-4fcb-9ea1-f3f93306f48b,87,Female,66,40,No,147
c9d49e8c-8470-46c1-9eaa-96cd296a2f60,79,Male,63,39,No,147
ed8b9d25-5e19-479d-92b1-182e6bc7f87a,48,Male,63,39,No,147
3450b275-4a66-4cfb-9048-99257c607106,30,Male,69,40,No,147
2629e537-8817-47a1-8ecb-66f51639ddb3,87,Female,69,38,No,147
b3b6647c-158e-412e-ac95-ad576c4571ca,74,Male,69,40,No,147
614c2dd4-1b6d-4d58-acf3-e5e0c2a50caa,29,Female,69,40,No,147
62b4ecbc-7f58-4549-99a5-f71c802575e0,87,Male,67,38,No,147
e2b1ede5-ee25-4b7c-8517-e5ea3467f689,40,Female,65,39,No,147
2cff789e-9c55-4d74-90b2-eb87e7f44ac5,72,Female,65,39,No,147
29861c90-bcb0-4e12-a848-3c0822f4d97a,51,Female,67,37,No,147
a8862d27-f69d-4096-a953-f5b278e89ffc,46,Male,68,39,No,147
b3d5c195-eb16-446a-beec-e2fdda09663d,64,Female,69,38,No,147
c7d5bdbb-f976-4a01-9c87-60db81613d5d,37,Female,64,38,No,147
a55c943f-c395-4499-a096-5395148be2e7,71,Male,69,39,No,147
1213a58b-b16b-4b02-9432-d396c3d5598a,47,Female,63,40,No,147
a7fd5ac7-6b4d-40dd-8b90-66dd126994f9,43,Male,66,39,No,147
7a887c6c-dab4-4a0d-b251-8d97bbafcffa,31,Male,67,40,No,147
7c660657-be00-40d4-8bf7-91ee1efa2282,79,Female,64,40,No,147
