Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Cluster
a81643c1-eaf7-4b97-9952-f6cc0881f37c,38,Male,130,71,adult,5
8277a8aa-4d2d-4b2a-87b1-ba1c37f4670c,42,Male,124,64,adult,5
eaa76e3d-93c2-4dac-8519-17a869b17876,37,Male,115,67,adult,5
676ede6b-0aee-4926-b7c1-bdd64e723fb0,36,Male,109,70,adult,5
a3ecb035-17ed-4678-bbc5-a044f72d2489,33,Male,140,75,adult,5
e1337b15-7eea-4e87-a9ac-db2dd5e6d1c8,57,Male,112,71,adult,5
121ec49f-3474-4da4-908e-c866b3b3d37c,51,Male,110,74,adult,5
468b8389-fcaa-42f1-9b21-af38a42deee2,56,Male,135,73,adult,5
31cb92d7-71d7-4d1b-bcb4-d45292700dee,41,Male,110,66,adult,5
055067f1-2417-46e1-914a-fc4e3f2ca0a2,50,Male,110,69,adult,5
47044aac-9bde-49db-b19d-c450be8f19b2,44,Male,104,71,adult,5
cbee33ef-192e-43c1-9b7f-13b2f154138b,40,Male,116,68,adult,5
7176541d-686a-432d-92c6-e24bda26395a,46,Male,137,70,adult,5
45fe398d-8ecf-47bc-866c-b56e1e83920d,32,Male,126,70,adult,5
3b7a328c-4afc-4ebc-8836-459d0c31f961,55,Male,106,72,adult,5
30ae9bf8-f52d-4b38-96bc-fb917450741d,37,Male,126,65,adult,5
28188e87-1d9c-4475-ab91-fc72b6e0d1bd,41,Male,122,68,adult,5
4abecd94-65a6-429b-bf6e-a0866945d3a6,45,Male,135,71,adult,5
3cd1cf10-bc17-4dea-8d3c-c091444001ee,50,Male,121,64,adult,5
594cd3e1-3777-4d6d-bee4-4ce851b14e81,33,Male,107,72,adult,5
04cc6edc-8f7c-4817-9eb2-8621edf1cb94,50,Male,100,73,adult,5
0aa209dc-281d-4696-8507-c4aa5c45950e,33,Male,108,75,adult,5
98503845-f957-4967-8f83-cc3a68f8b94f,55,Male,118,72,adult,5
ca98e81b-9a7b-4fbe-a292-f0f298931b54,52,Male,116,65,adult,5
d02d8b56-a446-46be-b725-2a018b10c8c1,57,Male,119,67,adult,5
081c4362-1d6c-4093-bb2f-a079b55a8987,44,Male,142,72,adult,5
f7faa867-e443-4849-b683-666e5f19b0a1,54,Male,105,67,adult,5
d1a94658-f688-4003-aeef-2a58ea90d665,59,Male,117,63,adult,5
73534234-b335-4483-b452-3fe11f7da4a3,45,Male,125,69,adult,5
43d627ef-bb0a-4f19-93c1-316c213f2dd7,30,Male,110,68,adult,5
82cf8991-bbc6-4c32-a299-e0da6161a077,37,Male,128,66,adult,5
1c4f3f0b-a546-4286-9ec9-a4439a72be0b,58,Male,124,66,adult,5
