Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Cluster
e5647be0-0575-4fb6-8b1d-13b06203bd70,20,Male,112,39,young,10
513c5543-3d49-468e-b04c-fd765cae21dc,22,Male,100,28,young,10
6450a6e4-573a-41b0-8e71-34c56eb9539f,21,Male,121,37,young,10
7bc86310-f650-44db-a11c-8623c4173e49,20,Male,94,25,young,10
c813c84c-057c-4a7d-bf90-e3bec9ce0082,24,Male,115,30,young,10
10c42f01-6b6f-4a67-bd5b-46371306f4f8,18,Male,94,26,young,10
0b14d686-3deb-465d-8dec-3dc9e3bd0716,29,Male,94,35,young,10
20c15ed5-53bc-4d27-916d-56240f965c35,27,Male,112,46,young,10
4d1e4ed4-ea0d-4465-994c-5673f614ea6a,29,Male,111,29,young,10
7f6c0706-4ddf-4eb5-8213-89256c50a397,24,Male,114,29,young,10
2c9321b3-e02a-4441-8614-fda44fdb7fd1,20,Male,118,43,young,10
eae0e35c-5fb3-4b52-bf05-d5f2464ce41e,29,Male,102,27,young,10
167ac54c-6ae5-415e-a3d2-7c5156fb5a33,28,Male,90,30,young,10
c97c79fc-a08f-4070-aa0a-763e5468cc4e,24,Male,111,40,young,10
1077e439-064a-4a3e-8711-5fdc2ebf226c,19,Male,122,36,young,10
b5bcc859-cf25-4070-95d1-9e73994bb874,19,Male,121,40,young,10
a0b7a2e3-ccfe-425b-b9ce-038d2e07f5d0,21,Male,88,28,young,10
a179b024-a8b2-4034-a22d-1badeafa354f,26,Male,124,37,young,10
cd8f1c20-28e9-49e3-aa1f-8dbc69a31036,19,Male,108,32,young,10
6430a43f-241d-43c8-ba03-46db46cff7a0,25,Male,114,41,young,10
9d45e6b4-98d6-4a5b-a4fa-4f771434f4e4,18,Male,123,44,young,10
0b5659c5-5bce-41ad-be83-e47af2807d5a,27,Male,121,45,young,10
2641774e-a4ee-42fd-89c6-af50b103587d,26,Male,109,25,young,10
45a238a8-7b40-46f3-81a5-35e0cb94ae75,29,Male,88,30,young,10
f0853eb2-394f-4922-87f7-57747785d9d9,23,Male,106,32,young,10
efe49a32-0bf0-4800-b948-f0f39f575425,28,Male,99,32,young,10
9413c86e-f9df-43cc-9e8e-9037cc53120b,23,Male,104,31,young,10
2072f0cb-1883-42d5-b69d-a038db6c3712,18,Male,126,36,young,10
417118d7-5b36-426b-abb8-70af2542bcc2,25,Male,111,30,young,10
646b656b-1e39-42c9-9995-0dc3e11057c2,23,Male,86,25,young,10
e3dff245-ae35-443e-8653-fb771d685630,18,Male,116,36,young,10
c15e6c84-4ef2-42b7-98f9-ed2d67712149,29,Male,111,45,young,10
0716d63c-f657-49af-8a26-c356460aeeab,23,Male,109,41,young,10
5bd36e27-29c8-425b-8f3c-ca8bde719cbf,18,Male,102,32,young,10
40264e1a-5c91-4005-82e2-bf990fd95d05,18,Male,99,37,young,10
a425d323-b5bc-4208-a20b-a119e7259796,21,Male,101,33,young,10
fca96742-9d9a-4cdf-8e85-1bb163c72f5c,20,Male,95,28,young,10
3899a5c3-4f43-43a7-a880-7a349c0ad430,18,Male,85,24,young,10
fe2f31f8-cb8c-4fee-8efe-18a50bd9e463,20,Male,82,30,young,10
ac192a4d-bfad-4658-98e4-c9b4881e54db,29,Male,117,32,young,10
21978e30-aa5e-41dd-ba66-a940ecf88b08,22,Male,118,36,young,10
77657934-c605-4ee1-a74e-0703d50ddb7c,22,Male,95,32,young,10
5adfb331-86bc-4876-b54b-482f4cee298e,20,Male,115,35,young,10
7ff3f42f-f9c2-4430-8347-a74950170f60,26,Male,103,29,young,10
aa3191b2-85c9-4967-9335-0f4b8eea082f,28,Male,87,32,young,10
77f1b44a-0eb3-4fba-82e4-d3acda6b2539,25,Male,108,33,young,10
a0c956ef-4a3a-4c63-bd14-6efaf36b4db2,22,Male,93,26,young,10
0a91aab3-d603-4ee2-a589-2af6b0e4d124,18,Male,119,43,young,10
2b7a32fc-7124-44ae-898f-6c3af1d8f724,23,Male,126,41,young,10
57a43677-10d5-48a3-9a06-87bd500086a1,21,Male,118,41,young,10
7e02b7a4-1bd5-4732-a968-fbdcc4a95fdd,22,Male,116,32,young,10
495a2962-d351-46e4-b898-b93f50c26a30,20,Male,94,32,young,10
ddac6428-ad45-439d-bde3-cd1f667ff99b,24,Male,110,41,young,10
3280436c-f8a7-4380-b0e2-9c7efef7af33,21,Male,120,42,young,10
