Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Cluster
9e5e3cf5-07c0-435d-b0f3-fbe03cf91807,64,Female,120,20,old,18
c17d862a-d452-483e-98db-abebf2a59c4d,32,Female,119,21,adult,18
746683ed-cdeb-427b-89ad-5c61f76e5b44,27,Female,125,17,young,18
6715f282-f30c-4f4b-9f27-5088672cda3d,82,Female,128,14,old,18
ed492f68-039c-405e-a34e-5202719c2a40,73,Female,125,15,old,18
be468f94-0bc7-42c2-b3dd-c2e876ab1107,83,Female,119,21,old,18
5102b61c-8e3b-45ec-8c32-58f5a63b8c04,73,Female,118,23,old,18
3ef2bacb-c20b-4394-977f-6d1c1b98e03e,88,Female,122,14,old,18
78bbdc9f-1abb-4e0c-aa90-e1c5036e1dc7,79,Female,121,23,old,18
17bb035a-7259-4160-b4be-45d4d40d2cbb,21,Female,117,22,young,18
8a0feb86-e228-4475-ad5d-1f912f990957,63,Female,127,20,old,18
4b8a0c19-2825-4461-9731-baa17b47bc03,42,Female,117,19,adult,18
0ec36cae-baef-43c2-b2c2-cb59ee09ae57,76,Female,120,21,old,18
087cc663-1e7a-4f94-9dcb-e27489eada64,31,Female,122,18,adult,18
b8cb0d5e-77c7-4262-b2e2-42297422d94c,27,Female,119,20,young,18
10faae24-d3c8-408a-99bd-1e4f2f1465e3,38,Female,119,19,adult,18
b61cdb7b-d9a7-453e-9599-dc1d5979d76c,54,Female,117,24,adult,18
513e00b6-fff5-4383-b82b-55aebedcfb7c,65,Female,117,20,old,18
06c7b268-8656-47c6-af00-2ad82f4f3035,30,Female,126,16,adult,18
58d6d30e-eaee-4502-9990-0a339ad1792d,26,Female,126,17,young,18
c23215da-511b-4c28-a058-e7fc2b119532,50,Female,130,19,adult,18
fd271523-4711-4e76-9ebd-3468b78a914a,79,Female,129,17,old,18
fdb67bc1-7d13-4948-9c17-13df1547dbcd,90,Female,125,18,old,18
75119e89-4b8b-4f44-8428-5de21dc8f517,36,Female,120,20,adult,18
c728773f-2185-4dde-a42f-074f344c94e0,46,Female,128,19,adult,18
ea61dd3f-383e-4dd2-a9e1-e27fd8680aa5,59,Female,125,14,adult,18
2f7da83b-a55b-4018-9f42-38df2476b1d5,88,Female,124,19,old,18
c036a285-1a23-4c6c-8819-42773f6af01d,86,Female,125,20,old,18
5fc952e7-a137-4579-ac5a-3c507416be77,30,Female,126,18,adult,18
15d61242-b25a-4084-8da0-be7e796a73b7,52,Female,127,19,adult,18
9a30342c-1a33-47d9-af43-3e167bd385c4,51,Female,130,19,adult,18
656a9a0a-ce2f-4182-b59d-22b35f5f142e,55,Female,123,17,adult,18
28b19b5a-cf88-436c-ba62-8375f929fc71,25,Female,124,16,young,18
c72189cd-80bf-4792-b89b-6f4ca2447229,28,Female,116,22,young,18
2273a438-0bcb-4650-997d-0d504c33d15c,65,Female,126,16,old,18
f0357a96-d216-42d0-83f9-50f59bae65b5,70,Female,126,15,old,18
5ab5397f-1678-43ea-b03c-7265167c4a58,88,Female,120,24,old,18
5a9234f4-6a44-4ff3-aa26-cf8ad5bb2b5f,22,Female,119,22,young,18
cfd664bb-1342-4de4-8146-9f227a848d37,20,Female,119,16,young,18
94422731-7ffe-433a-8695-ab90b5dd07f9,71,Female,124,17,old,18
9e6cf5b2-a8a2-462d-9df5-39d17c0e4f06,66,Female,119,24,old,18
50867e50-56b3-4760-b566-e8b121134a40,24,Female,122,16,young,18
7ecca2da-7764-4d90-917c-b39aeda5b41e,65,Female,121,15,old,18
07b3c6df-b512-44be-9d0c-16872220e5b9,32,Female,119,22,adult,18
358e5908-1e8c-47af-b0a5-9b620fbacada,69,Female,125,20,old,18
30d44954-c804-4041-83be-ddf4496494cb,78,Female,122,16,old,18
d4115db8-d5f4-498a-9386-33364af518ff,61,Female,116,24,old,18
f6c9552b-effe-4fa0-9cd5-6449da00eed0,69,Female,125,16,old,18
89b2fecf-44c8-4e71-ab32-b8f8441c4ea9,54,Female,124,15,adult,18
614bda00-1fd8-43ad-8668-c426d5e4706d,87,Female,122,18,old,18
6c73d520-09fe-4430-a3c6-947555b0d3f2,42,Female,122,17,adult,18
27310d8a-294a-4f3a-8fce-837c2b73f7df,87,Female,122,19,old,18
d5b3dc4f-01a9-4084-ba4d-de0f8f71b4cb,88,Female,124,19,old,18
d4a36374-14f6-4c11-97cd-209e7d5501f0,20,Female,129,19,young,18
f649088b-2170-4bfc-8a46-1b76614a9da4,30,Female,121,19,adult,18
683105ee-eff6-42b7-8936-82ee9cd0c73f,76,Female,123,17,old,18
6645a051-2ea2-4f07-b568-42ca154c3454,33,Female,117,21,adult,18
e09435c7-e058-48ef-a991-6949d3bd562c,29,Female,126,15,young,18
