Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Cluster
caa4ad5a-51b2-4af1-91cb-e2802f620239,32,Female,160,96,adult,-1
eb6d1dfc-5b3a-4ade-8521-71db4659ad13,61,Female,38,15,old,-1
e8db83f2-90bf-410e-bd1a-7c9ee14ca32b,90,Female,123,25,old,-1
59052529-9a68-4936-93db-43cc1d541e84,39,Female,136,95,adult,-1
7c3297d0-408b-4e5e-9c4c-abc9816af35a,67,Female,129,80,old,-1
10a2a14c-cebf-410d-81dc-c333101b5e6e,39,Female,45,12,adult,-1
68969a5d-975c-4a8a-a357-1ce87ab24459,58,Female,85,16,adult,-1
7cb46cd5-4ba6-4177-9d34-ceda14ed832e,45,Female,137,68,adult,-1
c6ee3f30-4f9a-4125-8ba4-c6234e046dfb,33,Female,135,90,adult,-1
7d14cebc-4aed-430e-ae8a-6415fde6e4e6,39,Female,146,81,adult,-1
32cc9d1d-1db3-40f2-9a29-06f8b37d0463,75,Female,118,35,old,-1
2260c459-3b7c-443c-a31d-088405b7f09c,55,Female,127,31,adult,-1
50bbe6c3-4d3a-49ae-a529-4b94492fbe8b,72,Female,66,53,old,-1
af160348-4b39-4b4e-984c-8c078e995f5d,81,Female,111,34,old,-1
8050f9eb-d0a0-4389-8081-65ae272944b4,90,Female,34,98,old,-1
716588b1-f862-4c02-a2cf-115cd43f654c,21,Female,175,33,young,-1
15ce7dc4-22bf-40cc-b575-9ec4fbe27dd9,51,Female,88,84,adult,-1
f17d239d-6a67-4b77-9fd3-5377ea88c142,49,Female,194,43,adult,-1
958eaa2c-0c0b-46fd-a085-b29ce9d5d8e6,56,Female,55,18,adult,-1
af9762ae-ed8e-4aa0-b32c-922d500b4cf1,53,Female,156,35,adult,-1
6abe4dbc-1b70-4a8f-b0b1-7d1bff27fc65,23,Female,115,25,young,-1
ee9dbbc6-b790-4c28-a8b3-07272787b57d,44,Female,172,76,adult,-1
9dfe38e0-581d-458f-bbd3-7b2d98865728,44,Female,84,1,adult,-1
1ecc4ca8-45f0-459e-a911-dae3227d2b0f,33,Female,178,29,adult,-1
b8858575-b5d6-4f66-8293-7521077f6d92,52,Female,76,31,adult,-1
f13a0cc5-6fb9-4882-aef3-9ccfa421b185,45,Female,96,43,adult,-1
