Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Cluster
f50f86f2-79c0-45bd-9759-ff8154a7ccc3,59,Female,97,97,adult,9
32e6a103-db7a-4e31-8b2a-7420c134b5f8,30,Female,98,99,adult,9
4a0acaa5-85ef-4ef1-a0e5-110696ec78ae,54,Female,113,97,adult,9
980b6193-2ec8-4e02-9134-86a72ceae180,56,Female,86,91,adult,9
5757c5f6-8c43-4573-a471-142fc2641102,38,Female,100,99,adult,9
29452d6d-3109-4371-b314-f170e912c36e,54,Female,86,94,adult,9
668c7216-268a-443b-b52c-919af81b554e,54,Female,93,93,adult,9
a29935be-37bc-4adf-9a02-488d6b72cc41,40,Female,85,93,adult,9
764e8d50-ed3a-40b7-8b58-0bd2882a97ec,47,Female,82,93,adult,9
e3095017-5c0a-4bc0-bba0-19b41a1af2f2,51,Female,107,97,adult,9
691bf67d-6e7b-4677-97b6-855082714326,32,Female,99,95,adult,9
b18ed7a1-3ca3-4a11-aa6a-8f3ffd97a53b,50,Female,94,100,adult,9
0c3ab54f-67e7-43d7-a182-f031424e7e86,44,Female,89,96,adult,9
0638d96d-441e-49b8-976c-6d49a13a8692,37,Female,104,98,adult,9
7f52884c-a4ab-4eec-b4f5-2c74db23b4d3,39,Female,104,100,adult,9
83efb719-eb9a-44cd-b3b6-66b7eb2804e2,37,Female,82,95,adult,9
9d154e6e-4e51-445a-a22c-153cefe6730f,35,Female,105,92,adult,9
efa31a19-014c-41d7-8560-1a3e1bb33f4d,34,Female,103,94,adult,9
1e59addb-cbb5-4127-adb4-b7629c43992b,32,Female,91,91,adult,9
76af8583-8a40-4552-a4e8-5b54d9176018,44,Female,90,93,adult,9
6d5594ad-ea8f-479d-9f88-c50de40436cd,45,Female,95,99,adult,9
40d55bb5-f087-4891-b722-80f6b2d94957,58,Female,99,93,adult,9
d4f175b8-dda3-4435-a069-b65f9c17c890,40,Female,85,93,adult,9
e2ab361b-b19a-44d6-96a1-7b3f00d2ae65,55,Female,92,96,adult,9
1009cb54-878a-43ff-8742-4bae3bdfeba4,39,Female,96,100,adult,9
e4ad484b-5407-4bb5-929f-4c0d64b4081e,59,Female,107,93,adult,9
1c27a43f-20a5-4c23-8fb3-2c8b94a0330d,35,Female,93,93,adult,9
c07ee73a-d881-4bf3-95c5-6bd2cbe91ce5,45,Female,94,95,adult,9
889369c6-0c9e-4f95-bfbf-7478ed2119bf,54,Female,84,91,adult,9
87852668-40fe-4a57-8f27-e45347250304,41,Female,110,93,adult,9
a142a353-eb2f-40cc-9db5-b3ccbe26297e,40,Female,85,93,adult,9
9046984d-7b52-4cfc-a6bd-bb66ec904b68,40,Female,109,93,adult,9
fb53a389-0d97-42f3-99ec-d3037404c559,50,Female,113,96,adult,9
ea73809f-cdcd-4bc4-a4a0-9d5af43247c9,51,Female,111,95,adult,9
b6e2f9df-a54c-432b-a93c-3fe956cb6851,55,Female,108,94,adult,9
e89e7103-ad41-4a77-a10e-d6c130a364c6,54,Female,105,96,adult,9
aa9ed604-1e43-4dad-9398-b295d8dad89d,55,Female,110,97,adult,9
19657199-118a-461b-afc1-ab3f90ca5685,51,Female,93,100,adult,9
2404b793-b81c-4a7e-a1bc-48473261aa73,49,Female,91,90,adult,9
1d48a535-673a-4f88-a176-3632f334647e,32,Female,115,94,adult,9
6611f55c-056b-4b3e-adb3-ec46c7c8050a,37,Female,88,94,adult,9
9681eeac-4cfa-4d24-b5ea-e61e0a3b718f,54,Female,88,95,adult,9
73e9c746-e41f-4c5b-a863-c7f90a3eadb8,51,Female,104,99,adult,9
eb869e8a-3974-4431-805a-88e2e923e454,39,Female,95,93,adult,9
a323b6db-022d-40aa-ba24-65fe9bd01569,46,Female,99,96,adult,9
b7501a28-2d0d-46f0-b290-21e1ca0b5114,45,Female,103,96,adult,9
32d15c55-d12b-44f0-9c2e-dd4e0e4fcd2b,39,Female,91,97,adult,9
a025227a-30ae-417d-b056-571fccb28e09,42,Female,97,97,adult,9
7f141f7c-9d80-4eec-b16a-40b49dd0665a,45,Female,94,100,adult,9
7ca1e948-a122-459f-879a-d394e24ce271,31,Female,106,95,adult,9
61809e3c-0c41-4975-9c6d-7864daf89b0c,55,Female,90,92,adult,9
9481a697-e7cc-4fb9-b97f-e143bcbe0d1c,38,Female,88,94,adult,9
38f4e5c3-c1e3-4c83-a101-56df9f4d9552,38,Female,96,95,adult,9
4d2ffecf-2da2-4bf8-9c63-cd249634af6b,50,Female,92,93,adult,9
5a069465-b877-4ae5-9e45-0323b24d9ac0,30,Female,102,96,adult,9
e054c912-bdb9-4ba4-bacd-0691c815b5bb,39,Female,96,95,adult,9
1f670739-655c-4d9d-bb22-fc014695a69a,34,Female,106,95,adult,9
48193058-bce1-43de-b0dc-02d47e8ac177,30,Female,79,95,adult,9
bf300c18-45f8-48c0-96ce-533dcfcc8371,34,Female,96,99,adult,9
482ddf36-4315-4d3b-8705-d793a9d5b673,40,Female,102,92,adult,9
ad30273f-8815-4f60-83d6-f3c76d247027,50,Female,92,95,adult,9
dbf9821b-54f2-4310-a3b5-63dd3a3a5fa1,42,Female,101,97,adult,9
