Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Cluster
64139426-2226-4cd6-bf09-91bce4b4db5e,24,Male,154,76,young,1
65348b4f-9170-4edc-b035-cc484416face,19,Female,192,57,young,1
80d67524-2ba0-468a-afaa-5cbfaa28a8a2,24,Male,154,79,young,1
716588b1-f862-4c02-a2cf-115cd43f654c,21,Female,175,33,young,1
2bcc1223-2182-4117-ba07-1e3aa9d9b4bd,22,Male,158,83,young,1
edba12eb-e908-42c4-81c7-b6770912c7fd,29,Male,146,82,young,1
69fae815-5e3e-46de-8e87-4adf49ab06fa,19,Female,166,44,young,1
4e6f9bfb-77c5-4a14-95c0-497f123477a8,28,Male,160,71,young,1
12da3593-4e95-4272-9553-1fc6e36e47cc,19,Male,150,61,young,1
67daafbe-c602-46ef-b49c-7d09fa737824,22,Female,129,92,young,1
5a1ea26f-eb79-45aa-9f7c-8de30082eae2,22,Female,144,41,young,1
65013305-e804-46ec-a7c7-e568dd71a6dd,23,Female,134,44,young,1
2bb15076-9b3e-4f3f-b9dd-cf877c455218,18,Male,159,56,young,1
2bdcd68b-f1db-4f53-895a-297b3fec0d28,29,Male,149,82,young,1
2e72afee-b14d-40b1-a4f9-c2d642f17011,26,Female,155,83,young,1
acd44010-74ef-4fbb-950e-bc92c59caed4,20,Female,184,40,young,1
6a28d182-4618-4412-a59e-7b68dee25833,25,Female,136,44,young,1
e7e22028-a1c3-49ba-b4c3-3348ae98515d,22,Male,145,53,young,1
4968c704-bb0b-401a-a63b-a16f36aed604,26,Female,155,57,young,1
b2d3e4f7-bc9b-4aa1-acb6-c775ddb37697,25,Male,171,70,young,1
60a3ee00-4efe-4278-9940-d8b9d252cc40,28,Male,145,88,young,1
a5faffb9-ca97-499c-a93d-36856214d075,26,Female,159,77,young,1
b3d859dd-f5a9-4853-bc94-5588fcdfa94a,22,Female,140,51,young,1
cb4927bb-614b-47ef-b8f1-51d6dc375d89,21,Female,146,85,young,1
c06d4970-01f5-4d1b-995f-557a8682d0ea,20,Male,150,99,young,1
253ced9e-55d7-4fc3-98f0-22eca7a924f4,25,Female,143,45,young,1
f90b2c9b-d9aa-4ef3-a1ae-e38586a45255,18,Male,132,87,young,1
40f2d403-15a2-4c8f-831b-eb67bec3d898,18,Male,123,85,young,1
dec2b6fc-9050-4821-a863-e5d4f645ddca,25,Female,127,83,young,1
25f3eb8a-8909-4cdb-87c3-92a7b338461b,24,Female,131,92,young,1
db2cf5ce-8beb-4ee6-b3ae-bc00b94a6a66,27,Female,167,65,young,1
