Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Cluster
caa4ad5a-51b2-4af1-91cb-e2802f620239,32,Female,160,96,adult,-1
9a359e4f-973c-4f8a-91dd-eb930fddedc8,36,Male,126,35,adult,-1
2260c459-3b7c-443c-a31d-088405b7f09c,55,Female,127,31,adult,-1
3a626479-8b72-4500-a12d-97bb7d76e0e6,33,Male,68,27,adult,-1
601dddb0-0511-48c1-8e91-0dde69040557,52,Female,61,9,adult,-1
b75fb976-3c52-4fd2-9a94-3a2d85d70a82,36,Female,143,40,adult,-1
f17d239d-6a67-4b77-9fd3-5377ea88c142,49,Female,194,43,adult,-1
958eaa2c-0c0b-46fd-a085-b29ce9d5d8e6,56,Female,55,18,adult,-1
af9762ae-ed8e-4aa0-b32c-922d500b4cf1,53,Female,156,35,adult,-1
9dfe38e0-581d-458f-bbd3-7b2d98865728,44,Female,84,1,adult,-1
1ecc4ca8-45f0-459e-a911-dae3227d2b0f,33,Female,178,29,adult,-1
e7d7ac8f-87c4-444c-9118-04d957987b53,33,Male,182,1,adult,-1
78883927-b348-4c79-932a-074dbf6af0f8,55,Male,74,13,adult,-1
bc695e38-c5a0-46bd-bc6d-818403c82949,31,Male,84,8,adult,-1
6c2dbd85-8fab-489b-b91e-6f148f53bbd7,57,Male,100,18,adult,-1
2e3dc035-dc1a-4f71-915d-632f29333996,46,Male,74,48,adult,-1
45d9a060-39e1-4b67-8189-8dbba0d91767,35,Female,120,94,adult,-1
d44d49f5-41d5-4588-b27f-0fed752e5a8e,44,Male,200,4,adult,-1
a51e2948-955c-4f67-9a32-a22dd3e3798f,48,Male,125,1,adult,-1
45d48162-ec3e-49aa-a8fb-bd41df8f113b,41,Male,68,37,adult,-1
b9b58bf2-a4ca-4254-b61e-1db5d7adc35b,57,Female,27,59,adult,-1
2f092cee-3d08-489f-921e-1dfaa81ba6b8,32,Female,176,2,adult,-1
c17d862a-d452-483e-98db-abebf2a59c4d,32,Female,119,21,adult,-1
3b514d1a-485b-4fce-83bd-b9a58dceb229,46,Female,135,1,adult,-1
9afc5697-6b05-44ce-b69c-a9c72a475173,58,Female,29,83,adult,-1
13b200fb-a8b3-4861-bc81-93ac906b37fd,57,Male,135,39,adult,-1
223c155d-0063-4892-81a1-6aee11bf3fb7,34,Male,151,35,adult,-1
e56ba8a7-3424-4934-840f-ba04aa52cc7f,55,Female,112,18,adult,-1
be7031c3-7d61-4ff6-af8e-4a34db857585,45,Male,197,19,adult,-1
f17fbb93-945a-4d78-b6d9-d5e74f766f9d,53,Male,161,6,adult,-1
2265a1ff-39a5-4a9d-b1a1-4ed26bfc4e96,38,Female,137,59,adult,-1
1adee7ee-0f65-483f-959e-0a719b870400,41,Female,145,78,adult,-1
38520282-8c74-4bd1-b64b-ffb002dce3fb,54,Male,107,20,adult,-1
97e26698-f92c-4cc2-b2fe-09d7d46077ac,41,Female,87,25,adult,-1
91bc4e41-7d65-4a22-9f29-a862563247a7,40,Male,21,51,adult,-1
d9bd54d6-d652-4cbe-b39f-79292185c383,47,Female,66,57,adult,-1
4c33493f-20fd-4437-a338-7990a2b1d797,45,Male,199,19,adult,-1
19bbaf6c-2193-4a0d-b186-dffc1d475202,39,Male,194,85,adult,-1
fa9324e2-86a6-4f2f-a1fd-c21b89614e18,41,Female,141,40,adult,-1
df082063-bc37-4c89-8b1f-9c5498727268,45,Female,194,4,adult,-1
ff1e47cf-076f-4c16-8893-b160541703ad,57,Female,164,55,adult,-1
9355cd12-1a34-4899-844b-5c5c9eb7a996,43,Female,127,7,adult,-1
c21bdd04-476f-4999-b417-bfd058cff096,52,Male,23,1,adult,-1
55b58ffd-8345-4e23-b347-324baab8a7c6,36,Male,186,31,adult,-1
da51938a-f65d-4557-98a1-7a9607362622,58,Male,125,30,adult,-1
d601e997-b16a-45eb-8c2d-358dad6653b8,41,Male,144,21,adult,-1
8d9a2d3b-75b2-4f1b-8f2a-81e3bb22109d,47,Male,87,24,adult,-1
25df3e32-d769-428d-a240-4ddb51efcb70,59,Male,111,52,adult,-1
ac4c7f60-6985-414f-9ec3-8a4c6f77350b,57,Male,64,57,adult,-1
45b1208c-9fdf-4e88-b2d3-50e815ef9a05,58,Female,127,34,adult,-1
527efc80-457d-4deb-a283-88bb9cfe7bec,33,Female,183,84,adult,-1
1143b9c9-a3b2-48af-982e-b151314a8d34,38,Female,184,71,adult,-1
27e429dc-d7b1-42ea-832f-462357fd8799,43,Female,57,81,adult,-1
5284802a-97a7-4ad2-a565-5f0f51f3653e,44,Male,163,79,adult,-1
99c167a9-5178-43ef-9f1c-6d3f7ef003b7,53,Male,72,100,adult,-1
135dfd93-41fb-4e21-8dc8-1265e825cb8a,42,Female,50,98,adult,-1
dcfef52c-6219-41c7-8fb0-57a2e9df9360,50,Female,76,44,adult,-1
88d57f33-c55f-468b-a01f-d1749b63ff33,34,Female,68,9,adult,-1
a6307da6-a752-4870-900e-35128acf878d,37,Male,196,55,adult,-1
764593ca-5de6-4b1d-8ae0-d83e2e7d6daa,53,Female,127,8,adult,-1
f057ac57-d24a-4a16-aaea-46eecf37fac4,37,Female,180,88,adult,-1
0d36da47-c4a9-4f79-96a0-b1e1815ed928,48,Male,71,1,adult,-1
851801b1-4db7-48ea-83dd-9500f64871f7,39,Male,34,11,adult,-1
105cdf25-a93c-40ee-b747-f208ca9316c8,34,Female,47,2,adult,-1
4a0acaa5-85ef-4ef1-a0e5-110696ec78ae,54,Female,113,97,adult,-1
472bf092-6b64-4f06-9d29-c665bb707f37,47,Female,131,49,adult,-1
693bf29e-7226-420a-b362-6a1cdf9bbcde,45,Female,195,22,adult,-1
e57bf327-a2dd-4ca0-89bb-fe5c5dfba533,57,Female,87,99,adult,-1
a0b4f41d-fd42-4871-abdd-4051b7c6d302,32,Female,24,19,adult,-1
beff03f5-d600-4b20-bb65-90b04c3816ac,52,Female,49,100,adult,-1
348f2d26-f5a0-4ecf-b1df-e2501c98fcff,55,Female,135,12,adult,-1
686c6ac2-bc44-4471-83fb-5577f668dc91,33,Female,99,82,adult,-1
161e7f23-c342-400b-b0fe-b7b8129d829b,49,Female,65,3,adult,-1
b56a5ee3-8166-467f-a97f-a7c62039de36,58,Female,116,38,adult,-1
f85f0c7a-4965-4287-bad6-efb7aa78e4f6,43,Male,145,17,adult,-1
de1216fc-1ed3-419d-a3e9-28cb97270b4c,45,Female,72,45,adult,-1
035ac236-18b2-42b1-ae83-4ef877f6f10b,51,Male,157,29,adult,-1
d9cea288-907f-46ec-a3f3-02f003d5880e,47,Male,106,82,adult,-1
dcafbefb-6165-4fe3-b550-84558d2d8845,44,Female,162,35,adult,-1
2514cdb8-8937-44ff-9158-f46b7a6351bd,57,Female,41,23,adult,-1
