Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Cluster
0a9ca7d8-91f4-4189-a959-e8d5fde13881,48,Female,171,54,adult,31
21c59500-d439-4bd9-84f6-06b8767ac948,32,Female,163,64,adult,31
a61dbcfd-b5ac-4490-a6c2-08ef6cd332c9,52,Female,174,55,adult,31
dd2af46f-e80e-4b0c-b5fe-a85b9e9ab3f7,58,Female,174,56,adult,31
25fc839e-3dae-4731-b68c-968c25fabd08,41,Female,175,52,adult,31
ac37ebe5-c003-44b2-83d4-f76596986d38,52,Male,188,59,adult,31
e4b89bc2-a2ea-4742-919a-a7eec1a060cf,55,Male,181,58,adult,31
875fe0e8-76e2-475b-ac43-da2df1cacab3,48,Female,162,67,adult,31
f41da56c-80db-43e5-8cf6-03a5f0ef4303,36,Female,154,63,adult,31
1b837bf4-eadc-4446-bca2-bb2d2b16ba62,56,Female,172,59,adult,31
5d2aba91-f11c-4f84-9d00-8413a4dafd23,50,Female,173,59,adult,31
0d5690cd-d2e1-4260-84a9-ad4cf79451db,55,Male,194,56,adult,31
4a5ce3f5-50d7-48e3-95d3-591d94641e29,50,Male,181,59,adult,31
a8d250f5-57e5-4131-88bc-b1a5ac22f2be,43,Male,190,58,adult,31
8caa23a6-4ee2-40e5-b09f-544bd452e874,48,Female,183,59,adult,31
3da39186-4bb3-456a-8c72-d0c7f3b49fd1,46,Female,166,57,adult,31
6526d5c2-f4a3-4a87-81f5-282764472fd4,51,Male,164,63,adult,31
d996b947-a27d-4ac1-8531-907881059e16,37,Male,169,52,adult,31
149c2280-0bfa-4cd2-9013-024b80f53d3e,45,Female,190,57,adult,31
64c10618-46fd-4a39-8cf9-e197638a94b4,37,Male,151,63,adult,31
578c7533-8207-4f92-92ec-9126098dcb1e,38,Male,163,61,adult,31
2558c2b8-aec4-4fdd-bad4-bc7b066e641f,54,Female,191,57,adult,31
c72573e2-605f-458e-a21f-dba5d6bc9ee1,46,Male,174,56,adult,31
bbfc56ab-2183-462e-963f-45a0cc7077cd,46,Female,166,56,adult,31
180228ba-1c23-484c-a4f4-a69603526a8d,59,Female,158,66,adult,31
b39166d2-5f64-457b-9767-2b5088015d46,31,Female,168,61,adult,31
be52d057-d222-48d8-bdf0-80f5c24d5590,34,Male,169,65,adult,31
b26d740e-018d-4e20-b0de-dd1dbc8e576f,40,Male,177,60,adult,31
28052bd8-df88-4473-9c4a-99855a11efe4,41,Male,184,56,adult,31
d8a2652a-18ad-47d3-bd16-f803c55b3d0c,53,Female,182,57,adult,31
43aef8c2-af18-414b-8baf-29f56549b1e5,33,Male,163,60,adult,31
75b88eb7-f926-41c7-8baa-16fb40e55782,53,Male,169,61,adult,31
0c488473-d36d-4e2e-9d33-97106ae15240,53,Female,161,66,adult,31
26c873da-92b9-49a4-85e6-0802eeb3a81e,59,Female,169,58,adult,31
f66bd73e-aa98-47b3-bdbd-5974be9552f8,58,Male,174,55,adult,31
9c76dbbe-5fde-489b-8e8d-4b8b675a41bf,40,Male,160,66,adult,31
ab043783-2e76-4ad8-89ec-442250b68b71,51,Female,163,64,adult,31
fabdde92-b82a-440b-8db5-a40c7bf457fc,37,Female,176,53,adult,31
dbf8f4de-c766-4676-996e-166607068c8b,57,Female,187,56,adult,31
87d2b8d6-cfa2-4233-84ad-9ecbb0ca0b8f,50,Male,174,58,adult,31
3ab3a6fd-a1bf-416c-a604-4de94d7dcc7b,38,Male,169,58,adult,31
299bdb9e-0503-4281-a0d7-63b0a670194f,35,Male,189,59,adult,31
9e5e4387-f17b-43c0-ada1-2a18ced1c67b,38,Female,174,55,adult,31
bc8e7c4e-79a9-4b43-816b-f2ebe4681f6e,42,Female,175,60,adult,31
fd9449ee-4ae7-4f28-bfc7-d3613773dfd4,40,Female,179,58,adult,31
7a62bb53-6104-4372-b7ec-6d75fc7f0f6c,48,Female,170,52,adult,31
b548b570-94b1-49ca-a5f4-2da59e90948e,58,Female,156,64,adult,31
88ae672c-9bd8-4483-aca1-4ea5465b6aab,59,Male,179,57,adult,31
805f267e-acee-4271-8d1d-bba8b41e3a91,40,Male,153,65,adult,31
a6310576-5d92-46ca-960b-a7410931321b,44,Male,167,59,adult,31
b6c4cfb4-e530-4431-9e63-73ab06ef23ba,45,Female,150,64,adult,31
d198ad07-f1f4-46e5-8d74-7f5739b6e2bb,37,Male,179,56,adult,31
46c3698e-8715-415d-a2d9-e85b35f5e768,48,Female,169,64,adult,31
3080cc96-8e21-4ce1-9200-99cc468f8096,40,Female,182,55,adult,31
ff716af2-34ad-416f-8772-b1d3e6e205cb,49,Male,191,58,adult,31
b3ad3b0d-0b60-4193-b59a-19a7428fd9cc,41,Female,187,57,adult,31
eea565e7-ef2e-46a1-a33c-95bf282997f5,42,Female,171,63,adult,31
a6c0890e-e006-46f6-b1fe-a886306d867e,37,Female,166,62,adult,31
6360ee5a-c94e-472e-8bf2-6301b25b8cfc,30,Female,162,65,adult,31
1e4335e1-a9d9-45c1-9ba5-d36473a20979,34,Female,173,60,adult,31
65de8371-2f75-428c-b92e-4ff58942d3f2,53,Male,175,54,adult,31
b56c369d-23d2-4a69-a6bb-c294415890fc,39,Female,176,57,adult,31
34fd75c6-74be-4ab4-b229-60113cac5c3f,58,Male,174,51,adult,31
c2b8c649-9330-4609-908c-dcb68e610033,56,Female,168,65,adult,31
e6240833-dda8-4b09-8335-4cff0d6f3750,41,Male,181,53,adult,31
1da7525c-66eb-4f7d-8728-ebe9c47c4f94,47,Female,179,51,adult,31
eabf531c-ea04-4b0f-b16c-1ff89e6a9330,54,Male,166,58,adult,31
06cf253c-e326-4370-bdb8-281a669d7862,41,Male,187,60,adult,31
dba475bc-81e9-4c14-b45c-6d6667be76af,47,Female,191,58,adult,31
6325e55e-98d1-414d-8201-540fee3f11eb,52,Female,176,52,adult,31
569e7896-6999-4a36-b11c-0c58fd3cd6f0,47,Male,150,64,adult,31
07a744c5-cfea-43ae-b5ba-3b1998b061c6,52,Male,175,54,adult,31
7cf59591-57b3-4a37-b35a-e76a5a972430,49,Female,177,61,adult,31
86d9c475-a90f-42a0-8e34-74f9cd3e0e1c,42,Male,165,60,adult,31
14a90ead-0675-4ca2-bc0d-51c066930fd6,42,Male,166,63,adult,31
77050144-313a-4807-8ea3-d2a1f808c40f,33,Male,173,58,adult,31
d56454c2-3964-4e8f-ae57-65cd12ffce76,53,Female,155,67,adult,31
cdb1af93-ac7f-4568-97bd-9ac032b05855,37,Female,167,56,adult,31
143e6601-1d53-4ed8-ba6f-93ef3581e5ab,38,Female,172,52,adult,31
6da66a5a-bd58-4f33-9246-6954e8373d65,52,Female,184,54,adult,31
c43df0f2-9c4f-4371-b091-02d42c229442,54,Female,180,55,adult,31
7e91f3a6-20fd-491a-b529-c26f6a77d1f1,44,Male,181,57,adult,31
f56f9f2b-8512-472d-a8d6-723b406a1063,33,Female,167,59,adult,31
87d9e51b-b017-42ac-9192-a80c5ef26fe8,51,Female,154,67,adult,31
a97fdc05-910e-40a0-a8da-243b64c60664,33,Female,156,66,adult,31
37a62a59-c52d-4af5-9fb2-b690355187ec,51,Female,194,59,adult,31
9f07704f-299c-4e48-bcee-42fd19a1fc04,50,Female,153,64,adult,31
e2366119-b16c-4dd2-b6dc-0a5b7ad3bb0b,50,Male,181,59,adult,31
26bddd3e-6b93-4700-a462-30e8ba6daf1e,30,Male,173,56,adult,31
e2393c96-93fe-44ef-bf4e-f532ff90c02a,56,Female,176,53,adult,31
c61fe622-2803-400a-99c3-f1d0d5d3e7cd,37,Female,173,60,adult,31
7a4eb09c-c226-4ecf-b33c-b635f20fed72,47,Male,176,57,adult,31
ab19a586-f6d9-47e3-a46a-ba95c63d9c42,36,Female,157,63,adult,31
a8cf8516-7bad-4e39-bed2-1bdce67c3d4b,46,Male,169,62,adult,31
9f4d2acc-2601-4a41-9f02-1f07b139fde2,34,Male,184,56,adult,31
e0ca63c2-6d27-4235-8e5a-4a0481d0da75,54,Female,158,68,adult,31
