PC1,PC2,Cluster_OPTICS
-0.3409459953517952,0.9125487907917595,16
-0.4329476860769931,0.964602285076114,16
-0.3747651308127566,0.9402475022995151,16
-0.3984306347185223,0.9603648070795436,16
-0.3576687257242308,0.8785644985514659,16
-0.4333934420356946,0.92566482498217,16
-0.4312387698624351,0.9100609097434456,16
-0.3775078248679971,0.8912949202096838,16
-0.4270132573359753,0.9512481440757276,16
-0.4328059194851186,0.9352589194569968,16
-0.4145595328280998,0.9713891093736992,16
-0.4253855174167406,0.931846680728872,16
-0.4445904458156898,0.944534539501768,16
-0.364306880743635,0.8880053088347739,16
-0.3261837119856266,0.9036090724974052,16
-0.3892259505211402,0.886819183827044,16
-0.4563520648069329,0.9674027105090884,16
-0.3444964993200736,0.8812302390081137,16
-0.3981260162045963,0.9157040203425294,16
-0.3614134548595018,0.9057738725411928,16
-0.3806560662156741,0.926257735909942,16
-0.4109246977083571,0.9852749992013432,16
-0.4100267462629779,0.9306604041450492,16
