PC1,PC2,Cluster_OPTICS
-0.2453797784234086,-1.1254154602671833,189
-0.2929936902715901,-1.1394357319189672,189
-0.3206496437234589,-1.2091223418106354,189
-0.3165806734067686,-1.1172031863008336,189
-0.3124967976564895,-1.214576601653239,189
-0.289801955585813,-1.2017424550091853,189
-0.2475286402157911,-1.1293594478225657,189
-0.2834562989871758,-1.1506558812899632,189
-0.2796738868946816,-1.1856612598755436,189
-0.2416318944319964,-1.1349175842270989,189
-0.3576636687263384,-1.1368241572424729,189
-0.3024817778370273,-1.1751073927320377,189
-0.2353647586039464,-1.085946251345982,189
-0.2006561376032191,-1.1114565022920069,189
-0.3157926159769179,-1.130722517539757,189
-0.2341711538816593,-1.1833809803749948,189
-0.2945141917000325,-1.1238743795655646,189
-0.2160032879952276,-1.1493660312963976,189
-0.2264238551071262,-1.1049198424275093,189
-0.1874117001407568,-1.1420900210568767,189
-0.2520089682057948,-1.1178153027481708,189
-0.2797115698519046,-1.1778652552796902,189
-0.2033611487012365,-1.1682050889776916,189
-0.2410035340680562,-1.115412244318314,189
-0.2995941623337713,-1.1377909262315122,189
-0.2745562333037197,-1.179540717805449,189
-0.1997263135814938,-1.1543191991500474,189
-0.2688447474498996,-1.128411581200905,189
-0.3200966492739648,-1.1740249927101445,189
-0.2520089682057948,-1.1178153027481708,189
-0.1990889879805356,-1.1366545120055582,189
-0.2327637013248863,-1.175554318940838,189
-0.2172976916803313,-1.1805807065181138,189
-0.2769688757966641,-1.1289126731898589,189
