PC1,PC2,Cluster_OPTICS
3.24607230337013,-1.6808412912519677,452
3.212438427839144,-1.7098298527532894,452
3.0217444327942258,-1.5670974937470168,452
3.114927348517164,-1.3966442837182904,452
3.1637062771831213,-1.6420074045677666,452
3.2122695059048274,-1.339156498233676,452
3.1746362155907195,-1.456108321642399,452
3.1585704334867355,-1.3086386105016607,452
3.156175981099215,-1.597499902022271,452
3.214992707108269,-1.6218972476841915,452
3.200664429123353,-1.3670202484038754,452
3.130185450523804,-1.6943839798566478,452
3.2527013633368225,-1.5205374334671755,452
3.2712837417527085,-1.572278534942963,452
3.142673573317068,-1.5318422538805356,452
3.1947676833395597,-1.3614621119993418,452
3.3652925276784145,-1.591044676052818,452
3.323151754031861,-1.35512236548665,452
3.243386785123912,-1.405896546397305,452
