PC1,PC2,Cluster_OPTICS
-0.3221297268862337,-0.0268956740037951,51
-0.3457862655549815,-0.008619021988062,51
-0.3873961931285761,-0.032037541037832,51
-0.3478597614329177,-0.0281550187351506,51
-0.3830141383923467,-0.0415822278830696,51
-0.3388493024025282,-0.0431727162142773,51
-0.3295092911412475,-0.0135721898417122,51
-0.3243481442121855,-0.0347955551615777,51
-0.3764194767110427,-0.0236791307764176,51
-0.3683272209406242,-0.0349299369857175,51
-0.3529397320666565,-0.0420715654010983,51
-0.3831648702212393,-0.0103982094996568,51
-0.3845001117197068,-0.0515241301553314,51
-0.3757157504326562,-0.0197658000593392,51
-0.3852850142934167,-0.0202975488865967,51
