PC1,PC2,Cluster_OPTICS
0.5289525186023427,-0.6695610405075795,248
0.5069237198528297,-0.670685851838702,248
0.5275073830883467,-0.6695916973458832,248
0.5517922821210346,-0.6683630094528312,248
0.5502022251590228,-0.6567575507018292,248
0.5471989052593614,-0.6334308505908769,248
0.5648801773737273,-0.6482646070401817,248
0.5355153077073006,-0.6634098415991811,248
0.5237218161397114,-0.6522935687901146,248
0.5494231329661902,-0.6450788722272013,248
0.5163422518846975,-0.6389700846280316,248
0.5185696344476673,-0.6329108562345446,248
