PC1,PC2,Cluster_OPTICS
-0.3678481598435074,0.519038073679223,27
-0.4331088157049728,0.4943483038510791,27
-0.378859404362123,0.5361829180434733,27
-0.362843555124215,0.5485466295368772,27
-0.4940048479728399,0.5187575555600183,27
-0.4052963200433345,0.5133029925652278,27
-0.4684139244932944,0.5121051130865731,27
-0.4684197348741714,0.5316530158806798,27
-0.3658091920666533,0.5640773250519762,27
-0.4542423185338427,0.4758640502875806,27
-0.3546817438202274,0.5412517169299776,27
-0.4427592558610566,0.5289564670096351,27
-0.4104893395487426,0.5227744596868397,27
-0.3677638286920431,0.5016054117232212,27
-0.4280665280284572,0.5160608551128801,27
-0.4919313520949036,0.538293552307107,27
-0.4309626094373263,0.5355474442303797,27
-0.4250600532726546,0.5104414050317394,27
-0.4647037234591054,0.5103989937225107,27
-0.4391244207413138,0.5428423568372789,27
-0.4205765704265098,0.516604509987156,27
-0.3728437993257819,0.4876888650572734,27
-0.3963235439701681,0.5060812996819543,27
-0.3604973133086988,0.5116699413486979,27
-0.4521369500795604,0.507151945232923,27
-0.4197597952764542,0.4971298269166746,27
-0.3926541807493433,0.4944639348839336,27
-0.4831034974697527,0.5427079750131392,27
-0.4035555312524304,0.4705135154308128,27
