PC1,PC2,Cluster_OPTICS
-0.2988085063770768,0.826823245499585,18
-0.2010199638836128,0.8103068786280682,18
-0.29343288246643,0.7979196581928142,18
-0.2377702081859303,0.8280330310252582,18
-0.2831630471834242,0.7846574877073387,18
-0.2311697361237492,0.8263882253378033,18
-0.3126436212462563,0.8301554197598168,18
-0.2561673266718417,0.8230868594919684,18
-0.2932821506375376,0.7667356398094014,18
-0.3346347370385462,0.8212346038328413,18
-0.3119717675442159,0.8223168522786416,18
-0.2671817260465982,0.822524453826407,18
-0.2860851907877623,0.7728442758324777,18
-0.2231936840811413,0.8208181828862516,18
-0.2341008449651055,0.8164156662272376,18
-0.2401860055350157,0.860953825611037,18
-0.2435570599541965,0.7924959036124206,18
-0.3243994298566224,0.8334756879730304,18
-0.2803391768328602,0.7984701578113569,18
-0.267144043089375,0.8147284492305539,18
-0.3126059382890331,0.8223594151639637,18
-0.3670495747988756,0.8390527267449425,18
-0.2554981284945373,0.8525034448347113,18
-0.3206170177641281,0.7984703093874503,18
-0.2326557094511094,0.8164463230655413,18
