PC1,PC2,Cluster_OPTICS
-0.6869451690691364,-1.0009207306908277,208
-0.6719164494776698,-1.1016876339800723,208
-0.7206109171764692,-1.041661190390403,208
-0.6897542638018052,-1.0361219563532484,208
-0.688271445330586,-1.043887304110798,208
-0.6441793197304778,-1.0671409360742177,208
-0.7053768156561299,-0.9803636475984528,208
-0.615361634132668,-1.106640953409816,208
-0.6793018241135607,-1.068816247023883,208
-0.6877242612619692,-0.9892420522161997,208
-0.6719886605359751,-1.0683883747585547,208
-0.713972762157065,-1.0511020006737108,208
-0.6835968921735898,-1.1139593749585657,208
-0.6498180951945876,-1.0966069290465497,208
-0.6677254650522921,-1.0349971450221258,208
-0.6854533853608992,-1.010526731212673,208
-0.7236519200333538,-1.0105384856835975,208
-0.6490331926208779,-1.1278335103152843,208
-0.6723563950554944,-1.1601729968681231,208
-0.6798490081821776,-1.1234614989184808,208
-0.653930558849378,-1.1611821771663913,208
-0.6735934931158817,-1.0353943604491502,208
-0.6650867248160091,-1.1324012172128353,208
-0.6818562331983795,-0.9888448367891756,208
-0.6329765055696056,-1.1055585533879224,208
-0.681117978818911,-1.0104347606977615,208
