PC1,PC2,Cluster_OPTICS
0.1044399098913465,-0.4115013919855086,105
0.1199027646797606,-0.4342350295925959,105
0.1029916195212094,-0.4292392988536238,105
0.1171919432008661,-0.4714357134841737,105
0.1472376318063512,-0.4659696991706448,105
0.1435969863057315,-0.460307686204182,105
0.1220924642855072,-0.4203797966032556,105
0.164918903920717,-0.4808034556199494,105
0.0978771207863886,-0.4176525908939069,105
0.1046628527785442,-0.4759846695904391,105
0.1362200775754538,-0.4842393548660172,105
0.1265786026563879,-0.4514718444717572,105
0.1464495743765005,-0.4524503679317214,105
0.1162302466027948,-0.4403249148243867,105
0.1774192766228338,-0.4702991476821264,105
0.1104873875040337,-0.4482435467734547,105
0.1164128510080333,-0.4597570350095458,105
0.1495690980039724,-0.4814578318004218,105
