PC1,PC2,Cluster_OPTICS
-0.5077841695630806,-1.0369120837850123,186
-0.48130691539991,-1.0590833157265385,186
-0.4725979200273055,-1.01173297643884,186
-0.4703270441262355,-1.0330176554353123,186
-0.4642131658361201,-1.0835111666506696,186
-0.4123302481233786,-1.0556475680565638,186
-0.4929119921813836,-1.0869470658967375,186
-0.4901316151689198,-1.0457904884027591,186
-0.4592462440740508,-1.0462066061971624,186
-0.4188930372283366,-1.061798766964962,186
-0.4957268972949294,-1.1026003887650515,186
-0.4291283444102604,-1.0740398511051512,186
-0.4452285247996328,-1.0689709006425532,186
-0.5106367576338496,-1.044769402057473,186
-0.5297376023981474,-1.0536289043078413,186
-0.5157575660809524,-1.068597194157379,186
-0.4526457720118697,-1.0478514118846174,186
-0.4783758065585537,-1.0491107566159728,186
-0.434167477230635,-1.0780451523371406,186
-0.5452004571865615,-1.030895266700754,186
-0.5340819741771536,-1.0518802220584569,186
-0.4672860412693509,-1.064140360142118,186
