PC1,PC2,Cluster_OPTICS
-0.908707059830454,0.3733763391682157,35
-0.9132659085910448,0.3828052434045055,35
-0.894758896089605,0.3466561511204244,35
-0.885861485930885,0.3550264674288571,35
-0.8762518835881653,0.3105070588363432,35
-0.8570846381464392,0.3056152046593005,35
-0.8857139089581335,0.306135199015633,35
-0.9011767637465474,0.3288688366227202,35
-0.8883468388135396,0.3839913684122354,35
-0.9027668207085592,0.3404742953737225,35
-0.8916828658002334,0.3449925946416841,35
-0.901289812618217,0.3522568504102799,35
-0.9396013961623412,0.3756331097269142,35
-0.8653563434659552,0.3540053810835708,35
-0.9043281599503656,0.3461244022931669,35
-0.8872344103865758,0.3216965513690357,35
