PC1,PC2,Cluster_OPTICS
-1.4950472978368718,-1.4759682491267423,394
-1.5135543103383116,-1.4398191568426617,394
-1.569216984618811,-1.4699325296751056,394
-1.551451381352981,-1.502198948080412,394
-1.5017985017279454,-1.4431394250558751,394
-1.5530472486958695,-1.471045586535303,394
-1.5271606719394162,-1.5205181629814668,394
-1.5245310267558452,-1.448177567104076,394
-1.5415175378288422,-1.427589827173397,394
-1.5498555140100925,-1.533352309625521,394
-1.5313485015086528,-1.569501401909602,394
-1.470203593973813,-1.4591901149273063,394
-1.510211843823642,-1.5333098983162925,394
