PC1,PC2,Cluster_OPTICS
-0.7027848534297818,-0.9002270471252086,202
-0.6484892932240958,-0.9229914931466928,202
-0.6903163533040113,-0.901474637385639,202
-0.7064515611258705,-0.9258648351511062,202
-0.7064860892269528,-0.9003615805254417,202
-0.7307045875822125,-0.9153416248459044,202
-0.6888366896889331,-0.926947235173,202
-0.6750854066398129,-0.8578843446235005,202
-0.6896126270256248,-0.8975613066685608,202
-0.6836494805644019,-0.9168707995005052,202
-0.6551274482435001,-0.9135506828633848,202
-0.691136283310208,-0.8997072043449694,202
-0.7029355852586743,-0.869043028741796,202
-0.713718076509215,-0.9359293647765832,202
