PC1,PC2,Cluster_OPTICS
-1.3179973473502815,-1.6916036096759677,379
-1.2516503252573212,-1.7605084578833838,379
-1.259293670212897,-1.6926129415503288,379
-1.239564465084659,-1.6642480993911757,379
-1.198730345032062,-1.7793476671407713,379
-1.225584428767464,-1.6792163892407133,379
-1.265818776360632,-1.7065601450545802,379
-1.259293670212897,-1.6926129415503288,379
-1.325263862733626,-1.701668139301444,379
-1.2466457205380288,-1.7309999020257296,379
-1.2716401562299804,-1.7165940178417531,379
-1.206072226329853,-1.7738201875745416,379
-1.2311797108934737,-1.7360262896030054,379
-1.232147217872422,-1.6853675881491117,379
