PC1,PC2,Cluster_OPTICS
-0.7724561519319877,-1.077320793580362,232
-0.7802125457592327,-0.9860372634597472,232
-0.7615924843861236,-1.0455743695313882,232
-0.7677817285906853,-0.9794888491243248,232
-0.7565067033715078,-1.051205725659547,232
-0.7440152959064091,-1.0388607649574286,232
-0.875434559074719,-1.033625709557422,232
-0.8041959811341357,-1.0496339881196248,232
-0.7924836658618698,-1.0256103489428785,232
-0.8161778874878406,-0.999537692331292,232
-0.777715572114824,-1.0540979700313395,232
-0.7809104616567422,-1.0094984969709326,232
-0.8415081851229653,-1.0651645320586305,232
-0.7978274171961705,-0.9849548634378535,232
-0.7997820538215602,-1.0474267767666086,232
-0.8528527658757119,-0.9974035491258084,232
-0.7556145623070057,-1.086272417921735,232
-0.8115378624319264,-1.044106508553395,232
-0.831493165303503,-1.0256953231374288,232
-0.7659220805472348,-1.065214242840406,232
-0.8680608052005822,-1.027401290925398,232
-0.7690097315983606,-1.024454880773452,232
-0.7773133094942225,-0.9878166025474354,232
-0.775685569574988,-1.0072180658942909,232
-0.814582020144952,-1.0306910538764011,232
