PC1,PC2,Cluster_OPTICS
-1.2271808454737434,-0.3234049423723203,200
-1.2104581151013076,-0.2894206501320265,200
-1.2700974266412943,-0.2260007186055177,200
-1.2538465144230295,-0.2622536874515284,200
-1.2397215566578192,-0.2888580928903719,200
-1.3007625103737015,-0.2528127255921268,200
-1.248772354170168,-0.2287892379914737,200
-1.275730391724527,-0.2750146143719567,200
-1.2503247281749563,-0.2249797838363248,200
-1.2228799670328372,-0.2978097172317446,200
-1.316185026680157,-0.275130245404811,200
-1.2246265662046183,-0.2354723373032229,200
-1.221434831518841,-0.297779060393441,200
-1.2299326345816957,-0.2026128563940515,200
-1.247987451596458,-0.2600158192602085,200
-1.259114899842884,-0.2371902111382101,200
-1.2584111735644974,-0.2332768804211318,200
-1.265382035670934,-0.2861615440193271,200
-1.284813061813222,-0.226697657671312,200
-1.2830664626414408,-0.2890350375998338,200
-1.2880391947843872,-0.3067916952592343,200
-1.3043596625362217,-0.2744946200156241,200
