PC1,PC2,Cluster_OPTICS
-0.0655969081133741,0.3702085299686125,45
-0.0840662376575907,0.3985616176568405,45
-0.073877578669908,0.4204393591571783,45
-0.0663849655432249,0.3837278612075359,45
-0.0487611288692691,0.3808048084213467,45
-0.0824793355517202,0.3692489088760269,45
-0.0545825087386174,0.3707709356341738,45
-0.0619710382306494,0.385935072560552,45
-0.0588515146031775,0.3569276086918518,45
-0.0612206637580216,0.3802117459174818,45
-0.0611861356569396,0.3547084912918172,45
-0.05900224643207,0.3881116270752644,45
