PC1,PC2,Cluster_OPTICS
2.545708898615656,-1.7838099741418492,448
2.365117669029193,-1.9371418487481749,448
2.486929855563825,-1.7672086330757817,448
2.33985945263668,-1.8681639323932264,448
2.4574552216975643,-1.9091626191212148,448
2.4280754465975485,-1.7350152828180072,448
2.4667607048577627,-1.854058838122985,448
2.4448449549799194,-1.878571663241667,448
2.397887991400189,-1.7111379315124189,448
2.4708731685125533,-1.7894835900031434,448
2.3196721118251933,-1.6155248013042294,448
2.517079627803962,-1.7832899797855164,448
2.38024453205874,-1.872004194962772,448
2.406225967581439,-1.6053754490602954,448
2.444920320894365,-1.8941636724333732,448
2.4146198168253363,-1.8468983073402252,448
2.4052675556552026,-1.7244614156745015,448
2.326394727811756,-1.810302288847344,448
2.5120373401274465,-1.8050025310473168,448
2.443943718862705,-1.6737603029113792,448
2.4666762438906047,-1.6687221608631784,448
