PC1,PC2,Cluster_OPTICS
-0.6520728927313871,-0.4255281379319313,72
-0.6579409207949767,-0.4259253533589557,72
-0.6037929375620423,-0.3997985309672158,72
-0.6536342319731937,-0.4198780310124869,72
-0.6168463047136529,-0.4454001880055302,72
-0.615435697300739,-0.4198662765415618,72
-0.5860650172534353,-0.424268944776669,72
-0.6095447618978215,-0.4058765101519883,72
-0.6309017069452941,-0.414839888964286,72
-0.6588649344358248,-0.4026105592950219,72
-0.6294157336179339,-0.404897986692024,72
-0.677180377295008,-0.3877342399603953,72
-0.6300849317952383,-0.4343145720347671,72
-0.595715457409519,-0.3896607816181133,72
-0.6712459485539902,-0.4010883809607817,72
-0.6344293035742444,-0.4325658897853827,72
-0.646292350675403,-0.4254055105787164,72
-0.6219231204912508,-0.4416094846416664,72
-0.6206663997633703,-0.4025988048240969,72
-0.61918042643601,-0.3926569025518349,72
-0.6259347851832248,-0.3775353285107787,72
