PC1,PC2,Cluster_OPTICS
-0.4826948751048837,-0.7352166456203478,156
-0.5171455257859262,-0.7447305240511884,156
-0.4981290121730927,-0.7184383598448184,156
-0.514223382181588,-0.7329173121763274,156
-0.514255254757934,-0.744669210374581,156
-0.5199981138566953,-0.7525878423236491,156
-0.5134730077089604,-0.7386406388193976,156
-0.4659344617752251,-0.7090283579759074,156
-0.4658967788180019,-0.7168243625717605,156
-0.4775772215139218,-0.7290961035502533,156
-0.5054274001327833,-0.7402547876685489,156
