PC1,PC2,Cluster_OPTICS
0.1633614729180363,1.5383946543291382,352
0.1757546071293607,1.552739073260414,352
0.2006301835687657,1.581269105658104,352
0.1051820725099408,1.5804566871355483,352
0.109260137879343,1.5026311745772498,352
0.1231648082820916,1.5032548939194184,352
0.160734982590606,1.4837613084815584,352
0.1545744561062496,1.5438914770570642,352
0.0913814857418434,1.5582856067701158,352
0.1224610820037052,1.49934156320234,352
0.1384800860977542,1.5294125247255552,352
0.1077773194081237,1.510396522334799,352
0.189879564894571,1.5261346678215706,352
0.2249585759395538,1.5551538861611958,352
