PC1,PC2,Cluster_OPTICS
-0.1933260866665848,-2.1217006338394278,409
-0.5570433322568363,-2.1846036565808293,409
-0.2833263627564577,-2.1847158988902717,409
-0.5058322682461351,-2.148901490505549,409
-0.5563396059784499,-2.1806903258637504,409
-0.5697289648889277,-2.138420691509575,409
-0.3302742312834759,-2.187026835229124,409
-0.3866783147995852,-2.2132575341827927,409
-0.3604993694380586,-2.155353479327682,409
-0.4890341719592533,-2.130509207456961,409
-0.2698707329842456,-2.072832874368053,409
-0.3075417062555763,-2.1819886931809225,409
-0.2338242149603144,-2.094472357482321,409
-0.3875327729068641,-2.1859868465164585,409
-0.478949596606222,-2.0870841049333597,409
-0.2101995488679128,-2.124500907696308,409
-0.5200007193494457,-2.0949531776767447,409
-0.2529972707829175,-2.070032600511172,409
-0.342884498001121,-2.1564358793495755,409
-0.2968664534958281,-2.1112622461526827,409
-0.384903127723293,-2.1136462506390674,409
-0.4730905337796505,-2.084846236742039,409
