PC1,PC2,Cluster_OPTICS
0.8093317233921347,0.1735651408425722,318
0.8278010529363513,0.1452120531543442,318
0.7940599389145724,0.1200636026464753,318
0.7455480756210117,0.1606579260509858,318
0.8563172748763763,0.1680800725855712,318
0.7680603132864494,0.1929241928801989,318
0.8555381826835433,0.1797587510601991,318
0.7753645116270169,0.1951927179098225,318
0.7571531524024854,0.188521676221185,318
0.8026993787536076,0.1634580483317734,318
0.7799668537257081,0.1584199062835726,318
0.7975759147817685,0.1768854090557857,318
0.7933127192980858,0.1434941793193568,318
0.7455162030446655,0.1489060278527321,318
