PC1,PC2,Cluster_OPTICS
-0.7313263043985826,2.2531623583242446,407
-0.8365379044851606,2.3103461167478043,407
-0.8247067299603484,2.2914338393428846,407
-0.6558622139315397,2.278341314094324,407
-0.6913557375059768,2.3350781463090837,407
-0.8147728864362096,2.366042960249899,407
-0.7240221060580152,2.2554308833538683,407
-0.6735901342401466,2.302811727903777,407
-0.7147166228978166,2.310534664352098,407
-0.7330352206131406,2.307703733656913,407
-0.6517497502767492,2.342916562214165,407
-0.7551017023198767,2.314374926921644,407
