PC1,PC2,Cluster_OPTICS
-1.1404443853122588,-0.3326877103135452,224
-1.1925417800065852,-0.3528710869207457,224
-1.1805656840337573,-0.3834194799149715,224
-1.1734499004793053,-0.342170931906082,224
-1.1631334170020582,-0.3650697597517061,224
-1.1147462233419208,-0.3431802637804433,224
-1.1602834844560252,-0.3199572886553273,224
-1.1146650470465975,-0.3783201757662565,224
-1.2048187104900991,-0.3728962696097697,224
-1.1272376308070196,-0.3555252244825619,224
-1.1234897468156075,-0.3650273484424773,224
