PC1,PC2,Cluster_OPTICS
-0.6186755127428265,-0.851201548463938,175
-0.6098853410748988,-0.8389911211620527,175
-0.5814821680065434,-0.792735087943266,175
-0.613670908023534,-0.8216929926062839,175
-0.6181602012505557,-0.8083081947675937,175
-0.5514454446380762,-0.7854284208654416,175
-0.6113304765888946,-0.8390217780003563,175
-0.6107021162249545,-0.8195164380915716,175
-0.5732916389823507,-0.8059853523817231,175
-0.5940579066231063,-0.7876473866893828,175
-0.5947297603251467,-0.7798088192082075,175
-0.5783716096160896,-0.8199018990476709,175
-0.635114839747207,-0.7759685566386615,175
