PC1,PC2,Cluster_OPTICS
-0.5536982602494162,-0.9357290627013646,185
-0.5535852113777469,-0.959117076488924,185
-0.5141012382572067,-0.9260499940319872,185
-0.5426174601972314,-0.948918013463214,185
-0.5593778735268902,-0.9751063011076548,185
-0.5783248316061544,-0.9974425717116244,185
-0.5078276629011808,-1.0095681763950524,185
-0.5433907420091871,-0.956787237782693,185
-0.5220279865808374,-0.9673717617645022,185
-0.5212488943880047,-0.9790504402391302,185
-0.5682344458722461,-0.9735653719821292,185
-0.5500288970285914,-0.9473464274993848,185
-0.5997948255252964,-0.9830179367363622,185
-0.5374621236490464,-0.9505934759889728,185
-0.538197722503779,-0.9662587049043048,185
-0.5350871641133251,-0.9934255160087097,185
-0.510460592756587,-0.93171200699845,185
-0.558778230883155,-0.9496456093673122,185
-0.5405349990822771,-0.9312226694804212,185
-0.5720200128208813,-0.9562672434263606,185
-0.5600062338908303,-0.9946116410164396,185
