PC1,PC2,Cluster_OPTICS
-0.059371962877049,1.1177064379162371,270
-0.0324197357035667,1.1834797170908269,270
-0.0409461266709326,1.1166972576179692,270
-0.0250778544057761,1.1779522375245972,270
-0.0805521139001602,1.1088588417128873,270
-0.0323475246452614,1.1501804578693091,270
-0.0878563122407277,1.1065903166832638,270
-0.085933548191684,1.157310331813765,270
-0.0476219646475599,1.1339340724971303,270
-0.0821856642002719,1.1478082078538496,270
-0.061080879091607,1.1722478132489058,270
-0.0637917005705015,1.135047129357328,270
-0.0391274462565402,1.1889646337717346,270
