PC1,PC2,Cluster_OPTICS
0.6205064714433792,0.0608274380646632,300
0.6334494452480565,0.0925619560666188,300
0.71362892668546,0.0575800864228887,300
0.5936205151316312,0.1492068177664674,300
0.6495756878328979,0.1187928065963814,300
0.6377880066461856,0.1103611766113413,300
0.60474215299718,0.1459291124385757,300
0.6204311055289329,0.0764194472563696,300
0.5837562271410615,0.0785535904618531,300
0.6489154548926116,0.0875355684893429,300
0.6344111418461278,0.0614511574068318,300
0.5755567328798509,0.0936445076646058,300
0.6136422186806362,0.1170442759230903,300
0.7040915354010456,0.0688002357938849,300
0.6480175034472325,0.1421501635456372,300
0.6666056922439955,0.0708611592757428,300
0.6319231334387371,0.1276712112141282,300
0.6503982733638306,0.0797702207317935,300
0.7090265845867688,0.0943528980491385,300
