PC1,PC2,Cluster_OPTICS
-1.1272603285469454,0.6746946821242933,144
-1.1492514443392352,0.6657738661973176,144
-1.1242511982664067,0.6318200792192343,144
-1.1133179751869735,0.6675223968706087,144
-1.1051216357819038,0.6347242296380448,144
-1.085128649953104,0.6085170396262254,144
-1.1090489693224137,0.6813657238129307,144
-1.1310024021574805,0.664648903290102,144
-1.1441337907482734,0.6718944082674122,144
-1.1544763364209896,0.6634934351206757,144
-1.08030664963905,0.6574577156690387,144
-1.0940637430690472,0.6079427279136459,144
-1.122849556090511,0.6591946434474981,144
