PC1,PC2,Cluster_OPTICS
-0.2409845905796476,0.5409391725453175,30
-0.2710213139481147,0.5336325054674931,30
-0.2885231365133829,0.5113268917018273,30
-0.299688267717032,0.5419485044196788,30
-0.3107026670917885,0.5413860987541176,30
-0.2483206614965613,0.5269187493174403,30
-0.2401965331497968,0.5274198413063941,30
-0.2534441254684003,0.5403461100414526,30
-0.3033607857939978,0.535858619187888,30
-0.2233262258046098,0.5125128651334637,30
-0.2518047647874115,0.4818488411063835,30
-0.2763273823251923,0.5664919863766645,30
-0.2518047647874115,0.4818488411063835,30
-0.2534006321303001,0.5130022026514924,30
-0.2776913415438651,0.5313214175525476,30
-0.3232344130388464,0.5740922954717704,30
-0.2915960119466138,0.5306976982103789,30
-0.2071941728388914,0.5191958128691195,30
-0.2071941728388914,0.5191958128691195,30
-0.3149250247621074,0.517906114451647,30
-0.2980138796035562,0.5129103837126749,30
