PC1,PC2,Cluster_OPTICS
-0.1869776947595031,-0.8961527400709143,217
-0.1816052257049974,-0.9427635774074964,217
-0.1766670216631331,-0.8995036651224315,217
-0.2006939503761361,-0.9357564823923488,217
-0.1714771570138659,-0.9266823822738548,217
-0.1699247830090776,-0.9304918364290036,217
-0.2251385464747346,-0.9039604991376924,217
-0.2089688105517931,-0.90507355599789,217
-0.2016646122112255,-0.9028050309682664,217
-0.1713699185230736,-0.9305224932673076,217
-0.1485997105379508,-0.9332803558149596,217
-0.2022234170415965,-0.9183544772746508,217
