PC1,PC2,Cluster_OPTICS
1.7650588537166942,-0.6362402035213385,444
1.8918093741088848,-0.5909510908676845,444
1.8070365158098085,-0.5210370623620002,444
1.7331624823047769,-0.5578214768830815,444
1.7338720189640402,-0.5734560489601099,444
1.7633785254066474,-0.4197501647164229,444
1.7591906958374108,-0.4687334036445582,444
1.773509878769614,-0.5538657348567745,444
1.6759097510622654,-0.5763293909645235,444
1.784388451749067,-0.7114118816700076,444
1.8531708938586056,-0.6494482082266602,444
1.7910642897256943,-0.7286486965491689,444
1.7792091147145808,-0.3506991802139418,444
1.7473367437889642,-0.631317692505992,444
1.8397496623717813,-0.618930472070738,444
1.7876692348202126,-0.438069379617478,444
1.7716560411070406,-0.4876882439348001,444
1.87163112835011,-0.508056627846788,444
1.731491249047442,-0.5110761061462663,444
1.6315571294334303,-0.648700492104125,444
