PC1,PC2,Cluster_OPTICS
-1.4654614672087072,-0.7039268592221323,334
-1.4552638429840064,-0.6838897704860899,334
-1.525691456155411,-0.6678082722002615,334
-1.4560487455577162,-0.6526631892173552,334
-1.5206810410552414,-0.6578476191367142,334
-1.478894319457285,-0.6343133174779965,334
-1.5461562601383814,-0.7118383432747465,334
-1.4864941710747606,-0.5937617085349014,334
-1.4907573665584437,-0.6271529382713303,334
-1.4677668712108591,-0.6571389255999949,334
-1.534325085613569,-0.7307506206796663,334
-1.4638655998658183,-0.7350802207672412,334
-1.5544337758387743,-0.6439002640563694,334
-1.4553073363221063,-0.65654586309613,334
-1.4721054326089882,-0.6749381461447173,334
-1.4821900079620196,-0.7183632486683191,334
-1.4778514465638903,-0.7005640281235967,334
-1.5115983709665464,-0.7061645758373588,334
-1.454264463428712,-0.7227965737417301,334
-1.5424837420614157,-0.7057484580429557,334
-1.4638279169085953,-0.7428762253630944,334
-1.5133391597574504,-0.6633750987029439,334
-1.5594006976008437,-0.6812048245098767,334
-1.441208440752365,-0.7144500695273339,334
-1.4645316431869817,-0.7467895560801728,334
