PC1,PC2,Cluster_OPTICS
-0.6754343274866175,0.8745864654343672,227
-0.685863859835534,0.9208733070675508,227
-0.6755096934010638,0.8901784746260736,227
-0.6505587510472125,0.9031164978320572,227
-0.6502981252027915,0.8308372156312734,227
-0.7189447409170268,0.9269820946667204,227
-0.6923454726451687,0.8795821961733394,227
-0.7061837423704891,0.8652071204037599,227
-0.6798105718419698,0.864583249485498,227
-0.6223636154324658,0.8245632377935671,227
-0.6510018514811781,0.8269238849141951,227
-0.6460349297191088,0.8642284453677024,227
-0.7240215566946245,0.930772798030584,227
-0.6580832367502417,0.9280760975834458,227
-0.6679475247408114,0.8574228702788317,227
-0.6957223374452265,0.83067217696883,227
-0.7173834016752203,0.921331987747276,227
-0.6386522106079539,0.8686122112354309,227
-0.6572287786429628,0.9008054099171116,227
